qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q58407591,外科手術,Q796194,Pilot Study of Autologous T-cells in Patients With Metastatic Pancreatic Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407756,外科手術,Q796194,Durvalumab(MEDI4736)/Tremelimumab in Combination With Gemcitabine/Cisplatin in Chemotherapy-naïve Biliary Tract Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407599,外科手術,Q796194,Pretargeted Radioimmunotherapy in Metastatic Colorectal Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407598,外科手術,Q796194,Randomized Clinical Trial Evaluating the Use of the Laser-Assisted Immunotherapy (LIT/inCVAX) in Advanced Breast Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407600,外科手術,Q796194,Radiolabeled Monoclonal Antibody Therapy in Treating Patients With Stage I-IIIB Non-Small Cell Lung Cancer After Completion of Radiation Therapy Alone or Combined Radiation Therapy and Chemotherapy,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407613,外科手術,Q796194,Pembrolizumab After SBRT Versus Pembrolizumab Alone in Advanced NSCLC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407612,外科手術,Q796194,Pre-operative Immunotherapy Combination Strategies in Breast Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407618,外科手術,Q796194,Provenge Followed by Docetaxel in Castration-Resistant Prostate Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407576,外科手術,Q796194,"Safety and Efficacy Study of Nab®-Paclitaxel With CC-486 or Nab®-Paclitaxel With Durvalumab, and Nab®-Paclitaxel Monotherapy as Second/Third-line Treatment for Advanced Non-small Cell Lung Cancer",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407547,外科手術,Q796194,The Addition of Ipilimumab to Carboplatin and Etoposide Chemotherapy for Extensive Stage Small Cell Lung Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407568,外科手術,Q796194,"Sipuleucel-T, CT-011, and Cyclophosphamide for Advanced Prostate Cancer",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407562,外科手術,Q796194,Study of OTSGC-A24 Vaccine in Advanced Gastric Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407561,外科手術,Q796194,Study of Chemotherapy Combination With Autologous Cytokine-Induced Killer Cell Immunotherapy to Treat Lung Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407553,外科手術,Q796194,Tumor Cell Vaccines and ISCOMATRIX With Chemotherapy After Tumor Removal,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407557,外科手術,Q796194,Tumor Cell Vaccines With ISCOMATRIX Adjuvant and Celecoxib in Patients Undergoing Resection of Lung and Esophageal Cancers and Malignant Pleural Mesotheliomas,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407574,外科手術,Q796194,Targeted T Cells After Neoadjuvant Chemotherapy in Treating Women With Stage II or III Breast Cancer Undergoing Surgery,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407581,外科手術,Q796194,Study of AntiCTLA4 in Patients With Unresectable or Metastatic Uveal Melanoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407594,外科手術,Q796194,"Solifenacin, Levofloxacin or Lornoxicam, Which Is Ideal for Management of Intravesical Instillation BCG Side Effects?",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407571,外科手術,Q796194,Vigil™ + Nivolumab in Advanced Non-Small Cell Lung Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407573,外科手術,Q796194,Value of Immediate Post-operative Intravesical Epirubicin in Intermediate&High Risk Non Muscle Invasive Bladder Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407610,外科手術,Q796194,Study of the Therapeutic Vaccine (ISA101/ISA101b) to Treat Advanced or Recurrent Cervical Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407606,外科手術,Q796194,Vaccine Therapy With or Without Polysaccharide-K in Treating Patients With Stage IV HER2 Positive Breast Cancer Receiving HER2-Targeted Monoclonal Antibody Therapy,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407626,外科手術,Q796194,T-Cell PET Imaging With [18F]F-AraG in Lung Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407634,外科手術,Q796194,Study of 177Lu Human Monoclonal Antibody 5B1 (MVT-1075) in Combination With a Blocking Dose of MVT-5873 as Radioimmunotherapy,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407623,外科手術,Q796194,Trial of Atezolizumab and Vigil for Advanced Gynecological Cancers (A Companion Study to CL-PTL-119),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407615,外科手術,Q796194,αDC1 Vaccine + Chemokine Modulatory Regimen (CKM) as Adjuvant Treatment of Peritoneal Surface Malignancies,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407762,外科手術,Q796194,Pembrolizumab With Chemotherapy for Poorly Chemo-responsive Thyroid and Salivary Gland Tumors,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q615191,外科手術,Q796194,peritoneovenous shunt,,shunt which drains peritoneal fluid from the peritoneum into veins,,D010536,,,,
Q1128474,外科手術,Q796194,Radial immunodiffusion,,immunological method,,,,,,
Q2872445,外科手術,Q796194,autism and psychoanalysis,,,,,,,,
Q2384832,外科手術,Q796194,streaking,,method for isolation of bacterial strains,,,,,,
Q1956825,外科手術,Q796194,myrrh tincture,,,,,,,,C0978864
Q1644347,外科手術,Q796194,audiologist,聴能学,health professional in hearing and other auditory problems such as tinnitus and balance,,D000072018,,,,C0175838
Q2000277,外科手術,Q796194,insulin pen,,pharmaceutical device,,,,,,
Q2027480,外科手術,Q796194,optochin test,,microbiological method regarding antibiotics,,,,,,
Q579361,外科手術,Q796194,corneal transplantation,角膜移植,surgical procedure,,D016039,,,,
Q3083046,外科手術,Q796194,Picture Exchange Communication System,PECS (絵カード交換式コミュニケーションシステム),a communication teaching method for people with limited speech,,,,,,
Q1604855,外科手術,Q796194,zone of inhibition test,,microbiological method regarding antibiotics,,,,,,
Q2098715,外科手術,Q796194,plate diffusion test,,microbiological method regarding antibiotics,,,,,,
Q821775,外科手術,Q796194,public health surveillance,,"the continuous, systematic collection, analysis and interpretation of health-related data needed for the planning, implementation, and evaluation of public health practice",,D062486,,,,C3494318
Q1821095,外科手術,Q796194,shilajit,シラジット,"thick, sticky tar-like substance",,,,,,
Q492248,外科手術,Q796194,Hartmann's operation,ハルトマン手術,surgical resection of the rectosigmoid colon with closure of the anorectal stump and formation of an end colostomy,,,,,,
Q473449,外科手術,Q796194,May-Grünwald,パッペンハイム染色,histological procedure,ロマノフスキー染色の一つで、メイ・グリュンワルド染色とギムザ染色の二重染色,,,,,C1293976
Q2193694,外科手術,Q796194,pivotal response therapy,,form of applied behavior analysis,,,,,,
Q1372796,外科手術,Q796194,coproscopy,,examining stools under a microscope,,,,,,
Q58407771,外科手術,Q796194,A Pilot Study of Interlesional IL-2 and RT in Patients With NSCLC.,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407821,外科手術,Q796194,"A Phase 1/2, Open-label Study to Evaluate the Safety and Antitumor Activity of MEDI0680 (AMP-514) in Combination With Durvalumab Versus Nivolumab Monotherapy in Subjects With Select Advanced Malignancies",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407806,外科手術,Q796194,Avelumab for MSI-H or POLE Mutated Metastatic Colorectal Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407838,外科手術,Q796194,A Pilot Study of Hormonal Therapy Combined With Central Memory T Cells (Tcm) for Patients With Advanced Prostate Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407826,外科手術,Q796194,Anti-PD-L1 in Stage IIIA(N2) Non-small Cell Lung Cancer (NSCLC),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407817,外科手術,Q796194,Avelumab With Chemoradiation for Stage II/III Resectable Esophageal Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407840,外科手術,Q796194,"Adjuvant Nivolumab and Lirilumab in Patients With Relapsed, Resectable Squamous Cell Carcinoma of the Head and Neck",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407855,外科手術,Q796194,A Study To Evaluate Escalating Doses of A Vaccine-Based Immunotherapy Regimen For NSCLC and TNBC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407857,外科手術,Q796194,A Phase I/II Study of MEDI4736 in Combination With Olaparib in Patients With Advanced Solid Tumors.,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407843,外科手術,Q796194,Atezolizumab in Combination With Carboplatin Plus Pemetrexed in Chemotherapy-naïve Patients With Asymptomatic Brain Metastasis,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407852,外科手術,Q796194,"Autologous Tumor Infiltrating Lymphocytes MDA-TIL in Treating Patients With Recurrent or Refractory Ovarian Cancer, Osteosarcoma, or Pancreatic Ductal Adenocarcinoma",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407848,外科手術,Q796194,Biomarkers of Response to Ipilimumab and Nivolumab in First-line NSCLC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407769,外科手術,Q796194,Durvalumab and Vicinium in Subjects With High-Grade Non-Muscle-Invasive Bladder Cancer Previously Treated With Bacillus Calmette-Guerin (BCG),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407773,外科手術,Q796194,Durvalumab and Tremelimumab With Gemcitabine or Gemcitabine/Cisplatin Compared to Gemcitabine/Cisplatin in CCA Patients,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407801,外科手術,Q796194,Combination Study of SV-BR-1-GM in Combination With Pembrolizumab,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407789,外科手術,Q796194,Durvalumab Plus Tremelimumab With Concurrent Radiotherapy for Localized Muscle Invasive Bladder Cancer Treated With a Selective Bladder Preservation Approach,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407774,外科手術,Q796194,FLT3 Ligand Immunotherapy and Stereotactic Radiotherapy for Advanced Non-small Cell Lung Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407803,外科手術,Q796194,"Durvalumab Plus ""Booster"" RT for Metastatic Adenocarcinoma Pancreas Cancer Post Chemotherapy (GCC 1598)",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407815,外科手術,Q796194,Durvalumab and Tremelimumab With Radiotherapy for Adjuvant Treatment of Intermediate Risk SCCHN,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407828,外科手術,Q796194,Denosumab and Pembrolizumab in Clear Cell Renal Carcinoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407850,外科手術,Q796194,Concomitant Immune Check Point Inhibitor With Radiochemotherapy in Head And Neck Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407786,外科手術,Q796194,Immunotherapy +/- EGFR Inhibitor In Advanced/Metastatic cSCC: Tackling Primary And Secondary Resistance,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407862,外科手術,Q796194,Combination of Durvalumab and Tremelimumab as Maintenance Treatment in Patients With Non Squamous and Squamous (NSCLC),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407876,外科手術,Q796194,Durvalumab for MSI-H or POLE Mutated Metastatic Colorectal Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407864,外科手術,Q796194,FRAIL-IMMUNE (GORTEC 2018-03) - Combination of Durvalumab With Carboplatin/Paclitaxel,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407761,外科手術,Q796194,Neoadjuvant Pembrolizumab + Epacadostat Prior to Curative Surgical Care for Squamous Cell Carcinoma of the Head and Neck,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407764,外科手術,Q796194,Neo-adjuvant Pembrolizumab in Primary Stage IV Ovarian Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407796,外科手術,Q796194,Metronomic Oral Vinorelbine Plus Anti-PD-L1/Anti-CTLA4 ImmunothErapy in Patients With Advanced Solid Tumours,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407779,外科手術,Q796194,Nivolumab and Ipilimumab in Treating Patients With Rare Tumors,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407808,外科手術,Q796194,MPDL3280A-treatment-IST-UMCG,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407765,外科手術,Q796194,Personalized and Cell-based Antitumor Immunization MVX-ONCO-1 in Advanced HNSCC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407781,外科手術,Q796194,NIvolumab COmbination With Standard First-line Chemotherapy and Radiotherapy in Locally Advanced Stage IIIA/B Non-Small Cell Lung Carcinoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407785,外科手術,Q796194,Nivolumab in Platinum Recurrent or Refractory Metastatic Germ Cell Tumors,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407791,外科手術,Q796194,Nivolumab and Ipilimumab and Radiation Therapy in MSS and MSI High Colorectal and Pancreatic Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407778,外科手術,Q796194,Pembrolizumab + Idelalisib for Lung Cancer Study,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407866,外科手術,Q796194,Losartan and Nivolumab in Combination With FOLFIRINOX and SBRT in Localized Pancreatic Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407788,外科手術,Q796194,Prostvac in Patients With Biochemically Recurrent Prostate Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407800,外科手術,Q796194,PEnile Cancer Radio- and Immunotherapy CLinical Exploration Study,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407871,外科手術,Q796194,M7824 and Topotecan or Temozolomide in Relapsed Small Cell Lung Cancers,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407823,外科手術,Q796194,Nivolumab Plus Ipilimumab in Thyroid Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407810,外科手術,Q796194,Personalized Neo-antigen Vaccine in Advanced Solid Tumors (NeoPepVac),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407841,外科手術,Q796194,Neo-Adjuvant Immunotherapy With Nivolumab for Non Small Cell Lung Cancer Patients,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407846,外科手術,Q796194,Nivolumab and Ipilimumab in Treating Patients With Metastatic/Recurrent ACC of All Sites and Non-ACC Salivary Gland Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407768,外科手術,Q796194,RhGM-CSF as Adjuvant Immunotherapy in Treating Stage III Colon Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407832,外科手術,Q796194,Radiotherapy With Double Checkpoint Blockade of Locally Advanced HNSCC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407777,外科手術,Q796194,"Safety, Tolerability and Pharmacokinetics of an Anti-PD-1 Monoclonal Antibody in Subjects With Advanced Malignancies",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407867,外科手術,Q796194,"Phase I/II Study of Immunotherapy Combination BN-Brachyury Vaccine, M7824, ALT-803 and Epacadostat (QuEST1)",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407861,外科手術,Q796194,Porfimer Sodium Interstitial Photodynamic Therapy With or Without Standard of Care Chemotherapy in Treating Patients With Locally Advanced or Recurrent Head and Neck Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407766,外科手術,Q796194,Study Evaluating the Addition of Pembrolizumab to Radium-223 in mCRPC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407875,外科手術,Q796194,Phase II Study of Perioperative Immunotherapy in Patients With Advanced Non-Virally Associated Squamous Cell Carcinoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407795,外科手術,Q796194,SAFIR02_Lung - Efficacy of Targeted Drugs Guided by Genomic Profils in Metastatic NSCLC Patients,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407873,外科手術,Q796194,Radio-Immunotherapy Before Cystectomy in Locally Advanced Urothelial Carcinoma of the Bladder,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407793,外科手術,Q796194,Trial of PBF-509 and PDR001 in Patients With Advanced Non-small Cell Lung Cancer (NSCLC),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407804,外科手術,Q796194,Tailored ImmunoTherapy Approach With Nivolumab in Subjects With Metastatic or Advanced Transitional Cell Carcinoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407814,外科手術,Q796194,"The EndoBARR Trial (Endometrial Bevacizumab, Atezolizumab, Rucaparib)",,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407819,外科手術,Q796194,Targeted Therapy in Treating Patients With Incurable Non-Small Cell Lung Cancer With Genetic Mutations,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407833,外科手術,Q796194,Study of Talimogene Laherparepvec (T-VEC) in Pancreatic Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407859,外科手術,Q796194,SBRT and Anti-programmed Cell Death Protein 1(Anti-PD-1) in Late Stage or Recurrent Pancreatic Cancer Patients,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407811,外科手術,Q796194,WHENII - Early Response Evaluation With FDG-PET/CT and Liquid Biopsy in Patients With NSCLC,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407870,外科手術,Q796194,SAFIR02_Breast - Efficacy of Genome Analysis as a Therapeutic Decision Tool for Patients With Metastatic Breast Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407874,外科手術,Q796194,S1602: Different Strains of BCG With or Without Vaccine in High Grade Non- Muscle Invasive Bladder Cancer,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407836,外科手術,Q796194,Treatment of Castration Resistant Prostate Cancer Using Multi-Targeted Recombinant Ad5 PSA/MUC1/Brachyury Based Immunotherapy Vaccines,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407854,外科手術,Q796194,Unresectable Stage IIIA/IIIB Non-small Cell Lung Cancer (NSCLC),,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q58407869,外科手術,Q796194,Trial of Radiation and Gene Therapy Before Nivolumab for Metastatic Non-Small Cell Lung Carcinoma and Uveal Melanoma,,"clinical trial related to cancer immunotherapy, retrieved from clinicaltrials.gov",,,,,,
Q61729674,外科手術,Q796194,Actovegin 12-Week Treatment Given First Intravenously and Subsequently Orally in Participants With Peripheral Arterial Occlusive Disease Fontaine Stage IIB,,clinical trial,治験,,,,,
Q61729692,外科手術,Q796194,18FDG PET Textural Indices in Adrenal Lesion,,clinical trial,治験,,,,,
Q61729699,外科手術,Q796194,A Study to Try to Bring Back Radioiodine Sensitivity in Patients With Advanced Thyroid Cancer.,,clinical trial,治験,,,,,
Q61729671,外科手術,Q796194,"Arterial Stiffness, Blood Pressure and Cardiac Output Study",,clinical trial,治験,,,,,
Q61729707,外科手術,Q796194,Breaking up Sitting With a Treadmill Desk in Office Workers,,clinical trial,治験,,,,,
Q61729690,外科手術,Q796194,Cognitive Processing Therapy Versus Medication for the Treatment of Post Traumatic Stress Disorder & Substance Use Disorder Egyptian Patients,,clinical trial,治験,,,,,
Q61729686,外科手術,Q796194,Comparison of Treadmill and Whole Body Vibration Training in Children With Attention Deficit Hyperactivity Disorder,,clinical trial,治験,,,,,
Q61729675,外科手術,Q796194,Effects of Succinylcholine on Nonintubated Thoracoscopic Surgery,,clinical trial,治験,,,,,
Q61729677,外科手術,Q796194,Early Feasibility Study of the Brown Glaucoma Implant in Patients With No Light Perceived,,clinical trial,治験,,,,,
Q61729682,外科手術,Q796194,Effectiveness and Clinical Mechanism of Huanglian-Jiedu Decoction in Patients With Intense-exuberant Stomach Fire Syndrome,,clinical trial,治験,,,,,
Q61729684,外科手術,Q796194,Direct Intra-arterial Thrombectomy in Order to Revascularize AIS Patients With Large Vessel Occlusion Efficiently in Chinese Tertiary Hospitals,,clinical trial,治験,,,,,
Q61729685,外科手術,Q796194,Evaluation Protocol of the Installation of Knee Unicompartmental Prosthesis (Journey (Smith & Nephew)) With Mechanical Ancillary Versus Robotic Assisted (Navio System).,,clinical trial,治験,,,,,
Q61729698,外科手術,Q796194,Effectiveness of a Home Rehabilitation Program vs an e-Health Program in Patients With Chronic Low Back Pain,,clinical trial,治験,,,,,
Q61729697,外科手術,Q796194,Effects on Experimental Dyspnea of High Flow Nasal Cannula,,clinical trial,治験,,,,,
Q61729673,外科手術,Q796194,Intra-corporal vs Extra-corporal Urinary Diversion After Robot Assisted Radical Cystectomy,,clinical trial,治験,,,,,
Q61729703,外科手術,Q796194,Fibrinolysis Compared to Thoracoscopy for Pleural Infection,,clinical trial,治験,,,,,
Q61729689,外科手術,Q796194,Interactive Telehealth for Pressure Ulcer Prevention After SCI,,clinical trial,治験,,,,,
Q61729695,外科手術,Q796194,Impact of AferBio® on Quality of Life and Chemotherapy Toxicity in Lung Cancer Patients,,clinical trial,治験,,,,,
Q61729702,外科手術,Q796194,Investigation of the Relationship Between Taste Perception and Caries Activity in School Children,,clinical trial,治験,,,,,
Q61729679,外科手術,Q796194,Maintain Respiratory Muscle Function and Reduce Pneumonia Risk in Cancer Patients,,clinical trial,治験,,,,,
Q61729672,外科手術,Q796194,Modified-FOLFIRINOX Regimen Based Neoadjuvant Therapy in Chinese Patients With Locally Advanced Pancreatic Cancer,,clinical trial,治験,,,,,
Q61729678,外科手術,Q796194,MOM's PAIN (Methylene Blue for Oral Mucositis' PAIN),,clinical trial,治験,,,,,
Q61729676,外科手術,Q796194,Minimizing Narcotic Analgesics After Endocrine Surgery,,clinical trial,治験,,,,,
Q61729691,外科手術,Q796194,New Insights Into the Metabolic Syndrome: the Role of Alpha Defensin,,clinical trial,治験,,,,,
Q61729701,外科手術,Q796194,Maternal Polyunsaturated Fatty Acids in Association With Child Autism Spectrum Disorder in the MARBLES Study,,clinical trial,治験,,,,,
Q61729683,外科手術,Q796194,Serum Granulysin Level as a Marker to Detect the Severity of Psoriasis,,clinical trial,治験,,,,,
Q61729705,外科手術,Q796194,Preoperative IV Versus Oral Acetaminophen,,clinical trial,治験,,,,,
Q61729696,外科手術,Q796194,Rifaximin Delayed Release for the Prevention of Recurrent Acute Diverticulitis and Diverticular Complications.,,clinical trial,治験,,,,,
Q61729680,外科手術,Q796194,Study of Pancreatic Enzyme Replacement on Completion of Adjuvant Chemotherapy for Resected Pancreatic Adenocarcinoma,,clinical trial,治験,,,,,
Q61729687,外科手術,Q796194,Study to Evaluate Efficacy and Safety of Wound Dressing Solution Containing EGF in Patients With Peptic Ulcers Bleeding,,clinical trial,治験,,,,,
Q61729688,外科手術,Q796194,Sustainable Solutions for Paediatric Basic Life Support Training in Day Care Centres,,clinical trial,治験,,,,,
Q61729694,外科手術,Q796194,Studying the Skin Microbiome and the Potential of a Topical Probiotic Cream for Patients With Acne,,clinical trial,治験,,,,,
Q61729681,外科手術,Q796194,Validation of Fenestrations Positioning by Numerical Simulation,,clinical trial,治験,,,,,
Q61729693,外科手術,Q796194,Touchscreen-based Cognitive Tests in Healthy Volunteers,,clinical trial,治験,,,,,
Q61729700,外科手術,Q796194,The Influence of Bone Allograft Particle Sizes on the Quantity and Quality of New Bone Formation in Grafted Extraction Sockets and Edentulous Ridges,,clinical trial,治験,,,,,
Q61729706,外科手術,Q796194,The Safety of Anti-viral Therapy in Preventing HBV MTCT in Pregnant Women After Discontinuation,,clinical trial,治験,,,,,
Q129175827,外科手術,Q796194,16Personalities,,,,,,,,
Q110301814,外科手術,Q796194,Iba1 immunohistochemistry,,histological procedure to evaluate the morphology and phenotype of microglia cells and CNS-associated macrophages,,,,,,
Q61729710,外科手術,Q796194,A Study of ATI-50002 Topical Solution for the Treatment of Vitiligo,,clinical trial,治験,,,,,
Q61729708,外科手術,Q796194,A Communication Skills Package to Prevent Fear of Cancer Recurrence,,clinical trial,治験,,,,,
Q61729718,外科手術,Q796194,"A Phase 1 Study of HLX10, a Humanized Monoclonal Antibody Targeting Programmed Death-1 (PD-1) Protein in Patients With Advanced Solid Tumors",,clinical trial,治験,,,,,
Q61729716,外科手術,Q796194,A Crossover Study to Assess the Drug-drug Interaction of Acid Reducing Agent(s) on the Pharmacokinetics of a Single Oral Dose of Lumicitabine (JNJ-64041575) in Healthy Adult Participants,,clinical trial,治験,,,,,
Q61729715,外科手術,Q796194,Anti-IgE Monoclonal Antibody Treatment in Patients With Allergic Asthma.,,clinical trial,治験,,,,,
Q61729709,外科手術,Q796194,Comparative Effectiveness Study Telerehab Versus Conventional,,clinical trial,治験,,,,,
Q61729712,外科手術,Q796194,Efficacy and Safety of ALX-0171 in Adult Hematopoietic Stem Cell Transplant (HSCT) Recipients Who Present With Respiratory Syncytial Virus (RSV) Infection,,clinical trial,治験,,,,,
Q61729714,外科手術,Q796194,"Influence of Open and Laparoscopic Abdominal Surgery Involving the Intestinal Tract on Serum 1,3-ß-D-Glucan (BDG) Values",,clinical trial,治験,,,,,
