qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q829150,病気,Q12136,glycogen storage disease IV,,human disease,,D006011,,271.0,,C0017923
Q3704730,病気,Q12136,adrenocorticotropic hormone deficiency,,hypopituitarrium that is characterized by a decreased or absent production of adrenocorticotropic hormone by the pituitary gland,,C535668,E23.0,253.2,,C0271583
Q827497,病気,Q12136,Muir-Torre syndrome,,Human disease,,D055653,,,,C1321489
Q615645,病気,Q12136,Fabry disease,ファブリー病,rare human genetic lysosomal storage disorder,,D000795,,272.7,,C0002986
Q911136,病気,Q12136,Degos disease,,rare multisystem disease characterized by blockages of small to medium sized blood vessels,,D054853,,447.8,,
Q523893,病気,Q12136,ichthyosis,魚鱗癬,"skin disease in which dry, scaly skin accumulates",先天的、または後天的な皮膚病の一種,D007057,Q80,757.1,,C0020757
Q3705799,病気,Q12136,chronic mucocutaneous candidiasis,,human disease,,D002178,,,,C0006845
Q3709312,病気,Q12136,dyskeratosis congenita,先天性角化異常症,rare progressive congenital disorder with a highly variable phenotype,,D019871,,,,C0265965
Q916398,病気,Q12136,lymphedema,リンパ水腫,human disease,,D008209,I89.0,757.0,,C0024236
Q190564,病気,Q12136,Huntington's disease,ハンチントン病,"rare neurodegenerative disorder of the central nervous system characterized by unwanted choreatic movements, behavioral and psychiatric disturbances and dementia",遺伝子の第1エクソンのCAGの繰り返し配列が異常に伸びることによる変性疾患,D006816,F02.2,"333.4333.4,294.1294.1",,C0020179
Q587420,病気,Q12136,myotonia congenita,,muscle tissue disease that is characterised by slow muscle relaxation associated with hyperexcitation of the muscle fibres,,D009224,G71.1,,,C0027127
Q3704732,病気,Q12136,antithrombin III deficiency,アンチトロンビン欠乏症,inherited blood coagulation disease characterized by the tendency to form clots in the veins,,D020152,,,,C0272375
Q193003,病気,Q12136,hydrocephalus,水頭症,disorder characterized by an abnormal increase of cerebrospinal fluid in the ventricles of the brain,脳脊髄液が頭蓋腔内に貯まり、脳室が正常より大きくなる病気,D006849,,,,C0020255
Q830265,病気,Q12136,vitelliform macular dystrophy,,"macular degeneration that can cause progressive vision loss, it is characterized by the disruption of cells in a small area near the center of the retina, the macula",,D057826,,,,C0339510
Q558077,病気,Q12136,Williams-Beuren syndrome,ウィリアムズ症候群,"neurodevelopmental disorder caused by a deletion of around 27 genes in chromosome 7, characterized by a broad forehead, underdeveloped chin, short nose, full cheeks, challenges with visual tasks, increased empathy and decreased aggression",まれな遺伝子疾患,D018980,Q93.8,758.9,,C0175702
Q548984,病気,Q12136,dentinogenesis imperfecta,,Human disease,,D003811,,520.5,196286005,C0011436
Q525642,病気,Q12136,DiGeorge syndrome,22q11.2欠失症候群,"T cell deficiency disease that is the result of a large deletion of chromosome 22, which includes the DGS gene needed for development of the thymus and related glands with subsequent lack of T-cell production",,D004062,,,,C0012236
Q890470,病気,Q12136,Legius syndrome,レジウス症候群,rare genetic skin pigmentation disorder characterized by multiple cafe-au-lait macules,,C548032,Q85,,,C1969623
Q928424,病気,Q12136,Barth syndrome,バース症候群,lipid metabolism disorder that has material basis in X-linked inheritance of the tafazzin gene and is characterized by decreased production of an enzyme required to produce cardiolipin,,D056889,,759.89,297231002,C0574083
Q585285,病気,Q12136,thrombocytopenia,血小板減少症,blood platelet disease characterized by a low platelet count,,D013921,,,,C0040034
Q895930,病気,Q12136,nodding disease,頷き病,medical condition,,D064128,R25.0,,,C3658353
Q3710164,病気,Q12136,X-linked reticulate pigmentary disorder,,Rare X-linked genetic condition,,C564461,,,,C1845050
Q618246,病気,Q12136,Apert syndrome,,congenital disorder of digestive system,,,Q87.0,755.55,205258009,
Q3629026,病気,Q12136,ear canal atresia,,human disease,,C564321,Q16.1,744.0,,C1842937
Q612693,病気,Q12136,xeroderma pigmentosum,色素性乾皮症,autosomal recessive disease that is characterized by a deficiency in the ability to repair ultraviolet damage that has material basis in autosomal recessive inheritance of DNA repair,,D014983,,757.33,,C0043346
Q918285,病気,Q12136,adrenocortical carcinoma,副腎皮質癌,adrenal cortex cancer that forms in the outer layer of tissue of the adrenal gland and that has material basis in abnormally proliferating cells derives from epithelial cells,,D018268,C74.0,194,,C0206686
Q524353,病気,Q12136,erythromelalgia,肢端紅痛症,Human disease,,D004916,,,,C0014804
Q914389,病気,Q12136,Cockayne syndrome,コケイン症候群,rare and fatal autosomal recessive neurodegenerative disorder,DNA修復遺伝子の異常による常染色体潜性遺伝性の早老症,D003057,,,21086008,C0009207
Q585011,病気,Q12136,Antley-Bixler syndrome,アントレー・ビクスラー症候群,autosomal recessive disease that is characterized at birth or prenatally by malformations and deformities affecting the majority of the skeleton and other areas of the body with autosomal recessive inheritance of the FGFR2 gene,,D054882,Q87.0,,,C1860042
Q4712685,病気,Q12136,Albright's hereditary osteodystrophy,オルブライト遺伝性骨異栄養症,"osteochondrodysplasia that has material basis in lack of responsiveness to parathyroid hormone which results in shortening and widening of long bones of the located in hand or located in foot along with short stature, obesity, and rounded face",,,E20.1,275.49,,C0033806
Q4713937,病気,Q12136,Aldolase A deficiency,,medical condition,,C562718,E74.1,,,C0272066
Q4780588,病気,Q12136,aposthia,先天性無包皮,congenital condition in humans where the foreskin is missing,,,,,,
Q4751018,病気,Q12136,Analbuminaemia,,Congenital analbuminemia (CAA) is characterized by the absence or dramatic reduction of circulating human serum albumin (HSA),,,,,129232009,C0878666
Q5034093,病気,Q12136,Cantú syndrome,,"osteochondrodysplasia characterized by congenital hypertrichosis, neonatal macrosomia, and cardiomegaly",,C535572,,,,C0795905
Q4990874,病気,Q12136,congenital fibrosis of the extraocular muscles,,"ocular motility disease that is characterized by the inability to move the eyes in certain directions, droopy eyelids and eyes that are fixed in an abnormal position",,C567572,,,,C2748801
Q5044023,病気,Q12136,Carney's triad,,multiple neoplasia syndrome,,C565803,,,,C1858592
Q4795506,病気,Q12136,Aromatase deficiency,アロマターゼ欠乏症,medical condition,,C537436,,,,
Q5044061,病気,Q12136,carnitine-acylcarnitine translocase deficiency,,medical condition,,C562812,,,238003000,C0342791
Q4795508,病気,Q12136,aromatase excess syndrome,アロマターゼ過剰症候群,human disease,,C000591739,,,,C1841762
Q4731121,病気,Q12136,Allan-Herndon-Dudley syndrome,,congenital disorder of nervous system,,C537047,,,,C0795889
Q4737942,病気,Q12136,alveolar capillary dysplasia,,"rare lung disease, present at birth and treatable by lung transplants",,C536590,,,,C2677362
Q3758798,病気,Q12136,autoimmune atrophic gastritis,,,,,K29.4,535.1,,
Q4779465,病気,Q12136,aphallia,無陰茎症,congenital variation in which the phallus (penis or clitoris) is absent,,C536649,,,,C1387005
Q3711812,病気,Q12136,Ullrich congenital muscular dystrophy,,"Ullrich congenital muscular dystrophy (UCMD) is characterized by early-onset, generalized and slowly progressive muscle weakness, multiple proximal joint contractures, marked hypermobility of the distal joints and normal intelligence",,,,,,C0410179
Q5037834,病気,Q12136,carbamoyl phosphate synthetase I deficiency disease,,amino acid metabolic disorder that involves accumulation of ammonia in the blood,,D020165,,270.6,,C0751753
Q5009803,病気,Q12136,CD25 deficiency,,human disease,,C565232,,,,C1853392
Q5028560,病気,Q12136,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,,autosomal recessive genetic condition,,C537560,,,,C1859690
Q3710440,病気,Q12136,myoclonic dystonia,筋クローヌス性ジストニア,"dystonia characterized by myoclonic jerks affecting mostly proximal muscles and dystonia, usually torticollis or writer's cramp, that typically responds to alcohol and has onset in the first of second decade of life",,,,,439732004,
Q4734616,病気,Q12136,alopecia universalis,,human disease,,,L63.1,,,
Q5026799,病気,Q12136,Camisa disease,,medical condition,,C565826,,,,C1858805
Q4817548,病気,Q12136,atrichia with papular lesions,,Human disease,,C565924,,,,C1859592
Q4797658,病気,Q12136,arthrogryposis–renal dysfunction–cholestasis syndrome,,human disease,,C535382,,,,C1859722
Q3710209,病気,Q12136,craniometaphyseal dysplasia,頭蓋骨幹端骨異形成症,osteosclerosis that has material basis in mutations in the ANKH gene which results in progressive thickening located in skull and abnormally shaped ends of long bones in the limbs,,C565145,,,,C1852502
Q12211059,病気,Q12136,ascaridiasis,,"parasitic helminthiasis infectious disease, infection of the intestine of humans and birds with nematodes of the genus Ascaridia",,D001198,,,,C0003952
Q13046587,病気,Q12136,pulmonary tuberculosis,肺結核,human disease,,D014397,,,,C0041327
Q12656487,病気,Q12136,hymenolepiasis,サナダムシ,Human helminthiasis,,D006925,,,,C0020413
Q15460254,病気,Q12136,amoebic dysentery,アメーバ赤痢,Human disease,下痢や血便を主症状とする寄生虫感染症,D004404,,,,
Q15715699,病気,Q12136,Haemophilus influenzae infectious disease,,Human disease,,,,,,C0348321
Q18553419,病気,Q12136,fatal infantile encephalocardiomyopathy,,mitochondrial metabolism disease that has material basis in a mutation in the SCO2 gene which encodes a COX assembly factor and results in deficiency of cytochrome c oxidase,,,,,,C1858424
Q18553422,病気,Q12136,methylmalonic aciduria and homocystinuria type cblF,,methylmalonic acidemia that is characterized by the accumulation of cobalamin in lysosomes which is then unable to synthesize the cofactors adenosylcobalamin (AdoCbl) and methylcobalamin (MeCbl),,C564747,,,,C1848578
Q18324719,病気,Q12136,Chapare hemorrhagic fever,,"viral infectious disease that is a hemorrhagic fever, has material basis in Chapare virus. The infection has symptom headache, has symptom joint pain, has symptom muscle pain, has symptom vomiting, has symptom shock, and has symptom bleeding",,,A96.8,,,
Q18553426,病気,Q12136,"PHGDH deficiency, infantile/juvenile form",,serine deficiency that has material basis in deficiency of phosphoglycerate dehydrogenase which results in a disruption of L-serine biosynthesis,,C566618,,,,C0580190
Q18553427,病気,Q12136,PSAT deficiency,,serine deficiency that has material basis in deficiency of phosphoserine aminotransferase and is characterized by low concentrations of serine and flycine in plasma and cerebrospinal fluid,,C567032,,,,C1970253
Q18002779,病気,Q12136,American foulbrood,アメリカ腐蛆病,bee disease,,,,,,
Q18576,病気,Q12136,Pick disease,ピック病,"rare neurodegenerative disorder, characterized by formation of Pick bodies",,D020774,,,13092008,CL521532
Q47912,病気,Q12136,lung cancer,肺癌,cancer in the lung,肺に発生する上皮細胞由来の悪性腫瘍,,C3333.-C3434.,162162,,C0024624
Q13587764,病気,Q12136,Group A streptococcal infection,A群溶連菌感染症,human disease,,,B95.0,,,C1846298
Q16499,病気,Q12136,hyperthyroidism,甲状腺機能亢進症,thyroid gland disease that involves an overproduction of thyroid hormone,,D006980,,,,C0020550
Q18371582,病気,Q12136,Far East scarlet-like fever,仮性結核,Human disease,人獣共通細菌感染症の一つ,D015012,"A04.8,A28.2",,,C0043410
Q40301,病気,Q12136,parathyroid carcinoma,,endocrine disease,,,,,,C0153653
Q18553424,病気,Q12136,cerebral folate receptor alpha deficiency,,Human disease,,C567791,,,,C2751584
Q16954986,病気,Q12136,deep dermatophytosis,,human disease,,,,,,C1395264
Q18553223,病気,Q12136,inhalation anthrax,,human disease,,,A22.1,,,C0155866
Q18553216,病気,Q12136,intestinal botulism,,Human disease,,,,,,C1443901
Q18553420,病気,Q12136,methylmalonic aciduria and homocystinuria type cblC,,Human disease,,,,,,C1848561
Q18553231,病気,Q12136,lujo hemorrhagic fever,,"viral infectious disease that results in infection, has material basis in Lujo virus, which has symptom bleeding",,,,,,
Q18553421,病気,Q12136,methylmalonic aciduria and homocystinuria type cblD,,methylmalonic aciduria that is characterized by combined homocystinuria and methylmalonic aciduria and deficiency of MCM and MS activities,,,,,,
Q11996271,病気,Q12136,fascioloidiasis,,parasitic helminthiasis infectious disease that involves parasitic infection of the liver of a variety of wild and domestic ruminants by Fascioloides magna,,D005213,,,,C0015655
Q12167939,病気,Q12136,chronic rhinitis,,human disease,,,,,,
Q11950665,病気,Q12136,streptococcal toxic shock-like syndrome,,,,,,,,C0343532
Q11903425,病気,Q12136,virulent Newcastle disease,ニューキャッスル病,bird disease,鳥類のパラミクソウイルス感染症,D009521,,,,C0027983
Q994859,病気,Q12136,homocystinuria,ホモシスチン尿症,amino acid metabolic disorder that involves an accumulation of homocysteine in the serum and an increased excretion of homocysteine in the urine,,D006712,,270.4,11282001,C0019880
Q757749,病気,Q12136,atrial heart septal defect,心房中隔欠損,heart septal defect located in the septum that separates the two atria of the heart,,D006344,,745.6,,C0018817
Q975182,病気,Q12136,Pelger-Huet anomaly,ペルゲル・ヒュエット異常症,Human disease,,D010381,D72.0,288.2,,C0030779
Q649602,病気,Q12136,Ohtahara syndrome,大田原症候群,neonatoal period electroclinical syndrome that is characterized by tonic spasms and partial seizures,,,G40.4,,,C3281191
Q203031,病気,Q12136,ciliopathy,繊毛病,"genetic disease associated with mutations encoding defective proteins, which result in either abnormal function formation or function of cilia",,D000072661,,,,C4277690
Q650026,病気,Q12136,ectrodactyly,,deficiency or absence of one or more central digits of the hand or foot,,C574275,Q71.671.6,755.4,,C0265554
Q966149,病気,Q12136,McLeod syndrome,マクロード症候群,rare disease,,C564038,,,,C0398568
Q864845,病気,Q12136,biotin-responsive basal ganglia disease,,Human disease,,C537658,,,,C1843807
Q187542,病気,Q12136,Li-Fraumeni syndrome,Li-Fraumeni症候群,"autosomal dominant disease characterized by increased risk of developing several types of cancer, including breast cancer, osteosarcomata and soft tissue sarcomata",,D016864,,,,C0085390
Q954831,病気,Q12136,prolactinoma,プロラクチノーマ,adenoma of the pituitary gland producing prolactin,,D015175,D35.2,253.1,34337008,C0033375
Q959211,病気,Q12136,chylomicron retention disease,,Human disease,,C535460,,,,C0795956
Q189580,病気,Q12136,acromegaly,先端巨大症,Human disease / micro cephaly opposite,,D000172,E22.0,253.0,,C0001206
Q611984,病気,Q12136,keratoconus,円錐角膜,"corneal disease characterized by structural changes within the cornea causing it to thin and change, leading to a protruding conical shape",,D007640,,,,C0022578
Q224513,病気,Q12136,precocious puberty,性的早熟,human disease,,D011629,E22.8,259.1,,C0034013
Q189167,病気,Q12136,Zellweger syndrome,,congenital disorder of nervous system,,D015211,,277.86,,C0043459
Q609165,病気,Q12136,juvenile polyposis syndrome,若年性ポリープ,"autosomal dominant disease that is characterized by predisposition to hamartomatous benign polyps in the gastrointestinal tract, specifically in the stomach, small intestine, colon, and rectum",,,,,,C0221273
Q638975,病気,Q12136,central core myopathy,セントラルコア病,Human disease,,D020512,,359.0,,C0751951
Q640836,病気,Q12136,Lujan–Fryns syndrome,,rare genetic condition in humans,,C537724,F70.1,317,,C0796022
Q639203,病気,Q12136,Menkes disease,メンケス病,Human disease,,D007706,E83.0,759.89,,C0022716
Q266421,病気,Q12136,autosomal recessive congenital ichthyosis,常染色体劣性遺伝性魚鱗癬,congenital skin disease,,,,757.1,,C0239849
Q452368,病気,Q12136,hip osteoarthritis,,arthrosis of the hip bones,,D015207,M16,71,,C0029410
Q213098,病気,Q12136,progeria,ハッチンソン・ギルフォード・プロジェリア症候群,genetic disorder that causes early aging,先天的遺伝子異常を原因とする早老症のひとつ,D011371,,259.8,,C0033300
Q200985,病気,Q12136,Hartnup disease,,Human disease,,D006250,,270.0,,C0018609
Q186676,病気,Q12136,stuttering,吃音症,"speech disorder in which the flow of speech is disrupted by involuntary repetitions and prolongations of sounds, syllables, words, or phrases as well as involuntary silent pauses or blocks in which the person who stutters is unable to produce sounds",言葉が円滑に話せない、スムーズに言葉が出てこないこと,D013342,F98.5,,,C0038131
Q283656,病気,Q12136,dilated cardiomyopathy,拡張型心筋症,disease characterized by an enlarged heart,,D002311,,425.4,74368002,C0007193
Q863861,病気,Q12136,Hailey-Hailey disease,,human disease,,D016506,,757.39,,C0085106
Q622437,病気,Q12136,alpha-1-antitrypsin deficiency,α1-アンチトリプシン欠乏症,genetic disorder that may result in lung disease or liver disease,,D019896,,,,C0221757
Q250449,病気,Q12136,alpha-mannosidosis,,lysosomal storage disease that has material basis in deficiency of the alpha-D-manosidase enzyme resulting in the impairment of cell function from a build up of complex sugars derived from glycoproteins in the lysosome,,D008363,E77.1,271,,C0024748
Q275385,病気,Q12136,variegate porphyria,異型ポルフィリン症,Human disease,,D046350,E80.2,277.1,,C0162532
Q884590,病気,Q12136,Bloch-Sulzberger syndrome,,"genetic disorder that affects the skin, hair, teeth, nails, and central nervous system",,D007184,,757.33,,C4225596
Q890367,病気,Q12136,argininemia,,urea cycle disorder that involves arginase deficiency resulting in elevated levels of plasma arginine,,D020162,,,,C0268548
Q974928,病気,Q12136,pycnodysostosis,濃化異骨症,"osteochondrodysplasia that has material basis in a mutation in the CTSK gene which results in dwarfism, brittle bones, osteopetrosis, shortening of the distal phalanges",,D058631,,,,C0238402
Q203115,病気,Q12136,visceral heterotaxy,内臓異位症,rare disease,,D059446,,,,C0266642
Q259765,病気,Q12136,SADDAN,,"autosomal dominant disease characterized by severe achondroplasia, developmental delay and acanthosis nigricans that has material basis in heterozygous mutation in the FGFR3 gene on chromosome 4p16",,,,,,C2674173
Q651680,病気,Q12136,alkaptonuria,アルカプトン尿症,"amino acid metabolic disorder that involves phenylalanine and tyrosine metabolism with the accumulation of homogentisic acid, a toxic tyrosine byproduct",,D000474,,270.2,,C0002066
Q250354,病気,Q12136,prune belly syndrome,プルーンベリー症候群,pediatrics cases,,D011535,,756.71,,C0033770
Q246002,病気,Q12136,polycystic liver disease,多発肝嚢胞症,human disease,,C536330,Q44.6,,,C0158683
Q606895,病気,Q12136,enteric redmouth disease,レッドマウス病,bacterial infection of freshwater and marine fish,,,,,,
Q979129,病気,Q12136,congenital central hypoventilation syndrome,先天性中枢性肺胞低換気症候群,Human disease,,C536209,,348.8,,C1275808
Q638729,病気,Q12136,autoimmune thrombocytopenic purpura,特発性血小板減少性紫斑病,primary thrombocytopenia that involves relatively few platelets in blood as a result of autoantibodies,,D016553,,,234490009,C0242584
Q957751,病気,Q12136,XY gonadal dysgenesis,XY型性腺形成異常症,"gonadal dysgenesis that is characterized by a normal 46,XY karyotype along with a progressive loss of germ cells on the developing gonads of an embryo",,D006061,Q56.4,752.7,,C0018054
Q208562,病気,Q12136,Marfan syndrome,マルファン症候群,genetic disorder of the connective tissue,,D008382,,,,C0024796
Q647630,病気,Q12136,premature ovarian failure,早発卵巣不全,ovarian disease where ovaries do not produce estrogen despite high levels of circulating gonadotropins in women under 40,,D016649,,,,C0085215
Q177878,病気,Q12136,fucosidosis,,Human disease,,D005645,,271.8,,C0016788
Q180614,病気,Q12136,melanoma,悪性黒色腫,malignant neoplasm originating from melanocytes,皮膚、眼窩内組織、口腔粘膜上皮などに発生するメラノサイト由来の悪性腫瘍,D008545,C43.9,172.9,,C0025202
Q881855,病気,Q12136,gestational trophoblastic neoplasm,胞状奇胎,Human disease,,D006828,,,,C0020217
Q283108,病気,Q12136,Bruton-type agammaglobulinemia,X連鎖無ガンマグロブリン血症,human disease,,C537409,,279.04,,C0221026
Q620760,病気,Q12136,postural orthostatic tachycardia syndrome,体位性起立性頻拍症候群,condition in which a change from lying to standing causes an abnormally large increase in heart rate,,D054972,,337.9,371073003,C1299624
Q263609,病気,Q12136,pemphigus foliaceus,落葉状天疱瘡,autoimmune blistering disease,,,L10.2,,,C0263313
Q619428,病気,Q12136,Roberts syndrome,ロバーツ症候群,Human disease,,C535687,Q73.8,,,C0392475
Q620639,病気,Q12136,dysautonomia,自律神経不全,"any disease or malfunction, mostly of neurogenic origin, of the autonomic nervous system",神経疾患による自律神経機能低下等の総称,,G90,337.9,,
Q206901,病気,Q12136,amyotrophic lateral sclerosis,筋萎縮性側索硬化症,rare neurodegenerative disease with amyotrophy and progressive paralysis,筋肉の萎縮と筋力低下をもたらす神経変性疾患,D000690,,335.20,,C0002736
Q653924,病気,Q12136,long QT syndrome,QT延長症候群,condition involving delayed repolarization of the heart during the heartbeat cycle,,D008133,I49.8,,9651007,C0023976
Q191779,病気,Q12136,Tourette syndrome,トゥレット症候群,neurodevelopmental condition,多種類の運動チックと一種類以上の音声チックが1年以上続いている症状を特徴とする発達障害,D005879,F95.295.2.,307.23307.23,,C1392622
Q11830340,病気,Q12136,postinfectious encephalitis,,human disease,,,,,,C0393459
Q4394144,病気,Q12136,lattice corneal dystrophy,,Human disease,,C537935,H18.5,371.54,,
Q4183965,病気,Q12136,posterior polymorphous corneal dystrophy,,Human disease,,C562745,,,,C0339284
Q4420129,病気,Q12136,Mauriac syndrome,,complication of type 1 diabetes,,,E34.8,,,C0221005
Q4352925,病気,Q12136,Mal de Meleda,,human disease,,,,,,C0025221
Q4596783,病気,Q12136,"2,4 Dienoyl-CoA reductase deficiency",,medical condition,,C565624,,,,C1857252
Q4552290,病気,Q12136,17-beta-hydroxysteroid dehydrogenase deficiency,,human disease,,C537805,,,,C0268296
Q11675828,病気,Q12136,avian tuberculosis,鶏結核病,birds disease,,D014379,,,,C0041306
Q4365211,病気,Q12136,Cornea plana 2,,medical condition,,,Q13.4,,,
Q4596905,病気,Q12136,2-methylbutyryl-CoA dehydrogenase deficiency,2-メチルブチリルCoAデヒドロゲナーゼ欠損症,gene (located on chromosome 10q25-26) have been reported in affected patients. Treatment includes carnitine supplementation and a low-protein diet.,,C566487,,,,C1864912
Q11864371,病気,Q12136,bacterial skin disease,,skin disease caused by bacteria,,D017192,,,,C0162627
Q4237691,病気,Q12136,fleck corneal dystrophy,,human disease,,C563256,,,417183007,C1562113
Q4348144,病気,Q12136,Weaver syndrome,ウィーバー症候群,human disease,常染色体顕性型遺伝疾患,C536687,Q87.3,,63119004,C0220765
Q11663754,病気,Q12136,nontuberculous mycobacterial infectious disease,非結核性抗酸菌症,Human disease,,D009165,,,,C0026919
Q11627066,病気,Q12136,West Nile fever,ウエストナイル熱,human disease,カが媒介するウイルス性脳炎,D014901,A92.3,066.3,,C0043124
Q11679861,病気,Q12136,ancylostomiasis,鉤虫症,human disease,,D000724,,,,C0002831
Q4357083,病気,Q12136,Galloway-Mowat syndrome,,"autosomal recessive disease characterized by is a rare autosomal recessive disease, characterized by microcephaly with brain anomalies including CA in some cases, intellectual disability, and early-infantile-onset nephrotic syndrome",,C537548,,,,C0795949
Q4357287,病気,Q12136,acrodysostosis,,dysostosis that results in shortening of interphalangeal joints located in hand or located in foot along with mental deficiency,,C538179,,,,C0220659
Q4357091,病気,Q12136,PEHO syndrome,,"PEHO (Progressive encephalopathy with Edema, Hypsarrhythmia and Optic atrophy) syndrome is a rare neurodegenerative disorder belonging to the group of infantile progressive encephalopathies",,C536317,,,,C0796122
Q10336461,病気,Q12136,infectious disease of the nervous system,神経系感染症,infectious disease that involves the nervous system,,,,,,C0597039
Q4420133,病気,Q12136,ROHHAD,ROHHAD症候群,medical condition,,,,,,C4053506
Q4553565,病気,Q12136,Koolen de Vries syndrome,,Human disease,,,,,,C1864871
Q11491562,病気,Q12136,acute hemorrhagic conjunctivitis,急性出血性結膜炎,Human disease,,D003232,B30.3,,,C0009765
Q11634314,病気,Q12136,vesicular exanthema of swine,豚水疱疹,swine disease,,D014720,,,,C0042584
Q4216194,病気,Q12136,arterial tortuosity syndrome,,connective tissue disease that is characterized by elongation and generalized tortuosity of the major arteries including the aorta,,C565942,Q87.82,,458432002,C1859726
Q11634308,病気,Q12136,swine erysipelas,豚丹毒,non-human Erysipelothrix rhusiopathiae infection (obsolete DOID),,D013554,,,,
Q4352832,病気,Q12136,urofacial syndrome,,autosomal recessive disease that is characterized by inverted facial expressions in association with a severe and early-onset form of dysfunctional urinary voiding,,C536480,,,,C0403555
Q4412533,病気,Q12136,aspartylglucosaminuria,,"disease that is characterized by a decline in mental functioning, accompanied by an increase in skin, bone and joint issues",,D054880,,,,C0268225
Q4420121,病気,Q12136,Dent disease,デント病,congenital disorder of urinary system,,D057973,N39.8,,,C0878681
Q4354940,病気,Q12136,Jansky–Bielschowsky disease,,autosomal recessive genetic disorder,,,E75.4,330.1,,C0022340
Q4293116,病気,Q12136,microvillus inclusion disease,,Human disease,,C537470,,,,C0341306
Q4347774,病気,Q12136,autoimmune polyendocrine syndrome type 1,多腺性自己免疫症候群-I型,"autoimmune polyendocrine syndrome that is inherited in an autosomal recessive fashion, which is characterized by abnormal functioning of the immune system that causes auto-reactivity against endocrine organs",,,E31.0,258.1,,
Q998273,病気,Q12136,Smith-Lemli-Opitz syndrome,,"an inborn error of cholesterol synthesis, caused by a mutation in the enzyme 7-Dehydrocholesterol reductase",,D019082,,759.89,,C0175694
Q11549084,病気,Q12136,vesicular stomatitis,水疱性口内炎,,,D054243,,,,C0266999
Q4357262,病気,Q12136,Infantile neuronal ceroid lipofuscinosis,,form of neuronal ceroid lipofuscinosis,,C537948,,,,C0268281
Q4286595,病気,Q12136,megalocornea,,corneal disease characterized by a bilaterally enlarged corneal diameter without an increase in intraocular pressure,,C562829,,,,C0344530
Q4351777,病気,Q12136,Hereditary persistence of fetal hemoglobin,胎児ヘモグロビンの遺伝的残留,medical condition,,,D56.4,282.7,,
Q4354267,病気,Q12136,Senior-Loken syndrome,,"autosomal recessive genetic disease characterized by progressive wasting of the filtering unit of the kidney (nephronophthisis), with or without medullary cystic renal disease, and progressive eye disease",,C537580,,,,C0403553
Q1016605,病気,Q12136,Burkitt lymphoma,バーキットリンパ腫,type of cancer,悪性リンパ腫の一つ,D002051,C83.783.7,200.2200.2,,C0006413
Q1002195,病気,Q12136,autosomal recessive limb-girdle muscular dystrophy type 2K,,autosomal recessive limb-girdle muscular dystrophy that has material basis in homozygous or compound heterozygous mutation in the gene encoding protein O-mannosyltransferase (POMT1),,,,,,C1836373
Q4385926,病気,Q12136,macular corneal dystrophy,,"corneal dystrophy that is characterized by corneal haze, severe photophobia at night ,gradual vision impairment ,bilateral loss of vision, eventually necessitating corneal transplantation resulting from progressive punctate opacities in the cornea",,,,,,C0024439
Q2840,病気,Q12136,influenza,インフルエンザ,infectious disease caused by an influenza virus,インフルエンザウイルスによる感染症,D007251,J11,487,,C0021400
Q18554739,病気,Q12136,tuberculous empyema,,human disease,,D004654,,,,C0014014
Q18554261,病気,Q12136,echinostomiasis,,parasitic helminthiasis infectious disease that involves parasitic infection of the intestine by Echinostoma species,,D004451,,,,C0013514
Q18554412,病気,Q12136,Plasmodium vivax malaria,,"malaria that is caused by the protozoan parasite Plasmodium vivax, which induces paroxysms at 48-hour intervals",,D016780,,,,C0024537
Q18554338,病気,Q12136,trichostrongylosis,,"trichostrongyloidiasis that involves infection of the small intestine with Trichostrongylus colubriformis or Trichostrongylus axei, which results in abdominal pain, diarrhea, anorexia, headache, fatigue, anemia and eosinophilia",,D014253,,,,C0040948
Q18554548,病気,Q12136,neuroaspergillosis,,"aspergillosis that involves fungal infection of the central nervous system in immunocompromised patients caused by Aspergillus, presenting as a space-occupying lesion",,D020953,,,,C0752341
Q18554672,病気,Q12136,Plasmodiu malaria,,"malaria described as a severe form of the disease caused by a parasite Plasmodium falciparum, which is marked by irrregular recurrence of paroxysms and prolonged or continuous fever",,D016778,,,,C0024535
Q18554637,病気,Q12136,urinary schistosomiasis,,"schistosomiasis that involves parasitic infection of the urinary tract caused by a digenetic trematode Schistosoma haematobium causing cystitis, ureteritis, fibrosis of the bladder and haematuria, which can progress to bladder cancer",,D012553,,,,C0276926
Q18554268,病気,Q12136,dengue hemorrhagic fever,,"human disease, virulent form of dengue characterized by thrombocytopenia and an increase in vascular permeability",,D019595,A97.2,,,C0019100
Q18554110,病気,Q12136,Listeria meningitis,,Human disease,,D008584,,,,C0025293
Q18553953,病気,Q12136,Western equine encephalitis,,Human disease,,D020241,,,,C0153064
Q18554606,病気,Q12136,inclusion conjunctivitis,,Human disease,,D003235,,,,C0009770
Q18554757,病気,Q12136,dipetalonemiasis,,Human disease,,D004154,,,,C0012517
Q18554163,病気,Q12136,acute endophthalmitis,,Human disease,,,,,,C0154773
Q18554585,病気,Q12136,neuroschistosomiasis,,Human disease,,D020818,,,,C0752191
Q18554418,病気,Q12136,louse-borne relapsing fever,,Human disease,,,,,,C0152061
Q18554419,病気,Q12136,tick-borne relapsing fever,,Human disease,,,,,,C0035022
