qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q178719,病気,Q12136,histomoniasis,黒頭病,bird disease,,,,,,
Q76973,病気,Q12136,yaws,フランベジア,"human disease: tropical infection of the skin, bones and joints caused by the spirochete bacterium Treponema pallidum pertenue; primarily affects children",,D015001,,,,C0043388
Q178194,病気,Q12136,cystic fibrosis,嚢胞性線維症,autosomal recessive disease characterized by the buildup of mucus,,D003550,E84,,190905008,C0010674
Q127556,病気,Q12136,osteochondritis dissecans,離断性骨軟骨炎,ischemic bone disease that results in necrosis located in epiphysis,,D010008,,,,C0029421
Q143925,病気,Q12136,toothache,歯痛,medical condition of the teeth,,D014098,K08.8,525.9,,C0040460
Q168995,病気,Q12136,surdophobia,,,,,,,,
Q127770,病気,Q12136,Witzelsucht,,human neurological disorder,,,,,,
Q618660,病気,Q12136,primitive neuroectodermal tumor,,group of malignant tumors of the nervous system that feature primitive cells with elements of neuronal or glial differentiation,,D018242,,,,C0334584
Q616066,病気,Q12136,coarctation of the aorta,大動脈縮窄症,"congenital condition whereby the aorta is narrow, usually in the area where the ductus arteriosus (ligamentum arteriosum after regression) inserts",,D001017,Q25.1,747.1,,C0003492
Q617079,病気,Q12136,calculus,結石,"concretion of material, usually mineral salts, that forms in an organ or duct of the body",,D002137,,,,C0006736
Q570268,病気,Q12136,Infectious bovine keratoconjunctivitis,牛伝染性角結膜炎,infection of cattle caused by a rod shaped bacterium,,,,,,C0275586
Q581592,病気,Q12136,paraganglioma,,human disease,,D010235,C75.4,237.3,302833002,C0030421
Q570269,病気,Q12136,Teschen disease,,swine disease,,D004682,,,,
Q564862,病気,Q12136,anti-Christian sentiment,,"hatred, or opposition toward Christianity and its practice",,,,,,
Q574694,病気,Q12136,pseudomyxoma peritonei,腹膜偽粘液腫,appendix cancer that is characterized by progressive accumulation of mucus-secreting tumor cells within the abdomen and pelvis,,D011553,C78.6,197.6,,C0033822
Q571586,病気,Q12136,Grape and raisin toxicity in dogs,,canine dietary toxicity,,,,,,
Q567660,病気,Q12136,St. Louis encephalitis,セントルイス脳炎,human disease,,D004674,A83.3,062.3,,C0014060
Q567694,病気,Q12136,anorchia,,condition where one is born without testes,,,Q55.0|,752.89,,C1261504
Q574741,病気,Q12136,Dubowitz syndrome,,genetic disorder,,C535718,,,,C0175691
Q574005,病気,Q12136,contagious bovine pleuropneumonia,牛肺疫,contagious bacterial disease,,,,,,
Q568865,病気,Q12136,cherubism,,Human disease,,D002636,,526.89,,C0008029
Q558404,病気,Q12136,alcoholic liver disease,アルコール性肝疾患,medical condition,,D008108,K70,571.1,,C0023896
Q552330,病気,Q12136,bovine malignant catarrhal fever,悪性カタル熱,cattle disease,,D008304,,,,C0276241
Q560337,病気,Q12136,Tay-Sachs disease,テイ＝サックス病,Human medical condition,,D013661,,330.1,,C1848914
Q570272,病気,Q12136,infectious serositis of ducks,,,,,,,,
Q570273,病気,Q12136,pasteurellosis in rabbits,,,,,,,,
Q559082,病気,Q12136,chondrocalcinosis,偽痛風,arthritis that has material basis in the accumulation of salt crystals located in joint,,D002805,,,,C0033802
Q570875,病気,Q12136,in situ pulmonary adenocarcinoma,肺上皮内腺癌,lung cancer that derives from the distal bronchioles or alveoli that initially exhibit a specific non-invasive growth pattern,,,C34,162,,C0854971
Q574975,病気,Q12136,anticholinergic toxidrome,,medical condition caused by exposure to anticholinergic agents,,D064807,,,,C0151500
Q556281,病気,Q12136,uterine fibroid,子宮筋腫,uterine benign neoplasm derived from the smooth muscle layer of the uterus,,,,,,C0042133
Q567820,病気,Q12136,Alexander disease,アレキサンダー病,congenital disorder of nervous system,,D038261,E75.2,331.89,,C0270726
Q580506,病気,Q12136,keratosis follicularis,,inherited skin disorder,,D007644,,757.39,,C0022595
Q585285,病気,Q12136,thrombocytopenia,血小板減少症,blood platelet disease characterized by a low platelet count,,D013921,,,,C0040034
Q574485,病気,Q12136,anthropophobia,対人間恐怖症,pathological fear of people or human company,,,F40.1,300.29,,
Q580285,病気,Q12136,Morquio syndrome,モルキオ症候群,rare disease,,D009085,,277.5,,C0026707
Q552059,病気,Q12136,equine viral arteritis,馬ウイルス性動脈炎,horse disease,,,,,,
Q576109,病気,Q12136,mucopolysaccharidosis VI,ムコ多糖症VI型,lysosomal storage disease,,D009087,E76.2,277.5,,C0026709
Q572169,病気,Q12136,Seckel syndrome,セッケル症候群,autosomal recessive disease characterized by intrauterine growth retardation and postnatal dwarfism with microcephaly and intellectual disability,,,,759.89,,
Q564123,病気,Q12136,cerebellar disease,,human disease,,D002526,,,,C0007760
Q555868,病気,Q12136,olecranon bursitis,肘頭滑液包炎,Human disease,,,,,,C0263962
Q574227,病気,Q12136,2q37 monosomy,,"Deletion 2q37 or monosomy 2q37 is a chromosomal anomaly involving deletion of chromosome band 2q37 and manifests as three major clinical findings: developmental delay, skeletal malformations and facial dysmorphism",,C538317,,,,C1838126
Q585011,病気,Q12136,Antley-Bixler syndrome,アントレー・ビクスラー症候群,autosomal recessive disease that is characterized at birth or prenatally by malformations and deformities affecting the majority of the skeleton and other areas of the body with autosomal recessive inheritance of the FGFR2 gene,,D054882,Q87.0,,,C1860042
Q582207,病気,Q12136,antiphospholipid syndrome,抗リン脂質抗体症候群,human disease,,D016736,,,,C0085278
Q572201,病気,Q12136,autophobia,孤独恐怖症,specific phobia of isolation,,,,,,
Q578994,病気,Q12136,parasitic helminthiasis infectious disease,寄生性蠕虫症感染症,macroparasitic disease in which a part of the body is infected with parasitic worms,,D006373,,,,C0018889
Q568321,病気,Q12136,anoxia,酸素欠乏症,medical condition,,,,,,
Q580754,病気,Q12136,self-defeating personality disorder,自己敗北性パーソナリティ障害,proposed personality disorder in an earlier edition of the Diagnostic and Statistical Manual of Mental Disorders (DSM-III-R) in 1987,,,F60.7,,,C1404989
Q552233,病気,Q12136,ovarian torsion,卵巣捻転,rotation of the ovary,,D000082843,N83.5,620.5,,
Q557009,病気,Q12136,Pena-Shokeir syndrome,,,,,,,,C0265228
Q1024563,病気,Q12136,CVBD,,,,,,,,
Q1024546,病気,Q12136,cancer of unknown primary origin,原発不明がん,disease,,D009382,C80.0,,,C0027667
Q1022718,病気,Q12136,CADASIL,,autosomal dominant cerebrovascular disorder characterized by recurrent subcortical ischemic stroke and cognitive impairment,,D046589,,,,C0751587
Q511818,病気,Q12136,tetany,テタニー,medical sign consisting of the involuntary contraction of muscles,,D013746,R29.0,781.7,,C0039621
Q486296,病気,Q12136,Islamophobia,イスラム恐怖症,"fear, hatred of, or prejudice against the religion of Islam or Muslims in general",,,,,,
Q448747,病気,Q12136,alveolitis,,lung disease,,,J67,495,,
Q536269,病気,Q12136,phaeochromocytoma,褐色細胞腫,endocrine organ benign neoplasm that arises within the adrenal medulla,,D010673,D35.0,255.6,360332001,C3149711
Q541852,病気,Q12136,uncombable hair syndrome,梳かせない髪症候群,rare scalp hair shaft dysplasia,,C536939,Q84.1,,,C0432347
Q545365,病気,Q12136,anhedonia,快感消失,inability to feel pleasure,,D059445,,,,C0178417
Q530142,病気,Q12136,FG syndrome,FG症候群,disease,,C537923,,,,C0220769
Q524095,病気,Q12136,macroglossia,巨舌症,enlargement of the tongue,,D008260,Q38.2,529.8,,C0024421
Q543088,病気,Q12136,mastitis in dairy cattle,,inflammation of the udder in cows,,D008414,,,,C0024895
Q532158,病気,Q12136,Pediculus humanus capitis infestation,アタマジラミ寄生症,Human disease,,,,,,C0030757
Q525642,病気,Q12136,DiGeorge syndrome,22q11.2欠失症候群,"T cell deficiency disease that is the result of a large deletion of chromosome 22, which includes the DGS gene needed for development of the thymus and related glands with subsequent lack of T-cell production",,D004062,,,,C0012236
Q525075,病気,Q12136,hamartoma,過誤腫,"non-cancerous growth, made up of an abnormal mixture of cells and tissues normally found in the area of the body",,D006222,Q85.9,759.6,,C0018552
Q535364,病気,Q12136,Angelman syndrome,アンジェルマン症候群,genetic condition in humans,,D017204,,759.89,,C0162635
Q531019,病気,Q12136,aortic valve stenosis,大動脈弁狭窄症,aortic valve disease that has physical basis in incomplete opening of the aortic valve,,D001024,,,,C0152417
Q524353,病気,Q12136,erythromelalgia,肢端紅痛症,Human disease,,D004916,,,,C0014804
Q403453,病気,Q12136,Aicardi-Goutieres syndrome,エカルディ・グティエール症候群,a rare genetic neurodevelopmental disorder,,C535607,,,,C0393591
Q420724,病気,Q12136,hexakosioihexekontahexaphobia,666恐怖症,"aversion to the number 666 or ""number of the beast""",,,,,,
Q428447,病気,Q12136,cystoisosporiasis,イソスポラ症,Human intestinal disease,,D021865,A07.3,007.2,360427001,C0311386
Q424317,病気,Q12136,acute abdomen,急性腹症,medical condition,,D000006,R10.0,789.0,,C0000727
Q430711,病気,Q12136,gynandromorphism,雌雄モザイク,organism with both male and female characteristics,,,,,,
Q405385,病気,Q12136,ailurophobia,猫恐怖症,fear of cats,,,,,,
Q423919,病気,Q12136,beta oxidation defect,,,,,,,,
Q424302,病気,Q12136,acute midbrain syndrome,,,,,,,,
Q419897,病気,Q12136,porphyria due to ALAD deficiency,,"porphyria that has symptom abdominal pain, has symptom neuropathy, has symptom autonomic instability and has symptom psychosis",,,E80.2,277.1,,C0162533
Q430387,病気,Q12136,"mesomelic dwarfism, Nievergelt type",,disease,,C536120,,,,C0432231
Q424247,病気,Q12136,acute intermittent porphyria,急性間欠性ポルフィリン症,human disease,,D017118,E80.2,277.1,,C0162565
Q423927,病気,Q12136,hypervitaminosis,ビタミン過剰症,human disease,,,E67,38.38,,C0342951
Q431643,病気,Q12136,microcephaly,小頭症,medical condition in which the brain does not develop properly resulting in a smaller than normal head,,D008831,,,,C0025958
Q420736,病気,Q12136,lick granuloma,,medical condition,,,,,,
Q428432,病気,Q12136,leaf curl,,plant disease,,,,,,
Q420915,病気,Q12136,acroparesthesia,,disease symptom in neurology,,,I73.8,,,C1332141
Q420804,病気,Q12136,acrodermatitis chronica atrophicans,ヘルクスハイマー慢性萎縮性肢端皮膚炎,"acrodermatitis characterized by a chronically progressive course, leading to widespread atrophy of the skin. It is a clinical manifestation of Lyme borreliosis",,,L90.4,,4340003,C0029805
Q411936,病気,Q12136,lethal white syndrome,,Autosomal genetic disorder most prevalent in the American Paint Horse.,,,,,,
Q424258,病気,Q12136,acute interstitial pneumonitis,,human disease,,D000080203,,,,C1279945
Q403463,病気,Q12136,Aicardi syndrome,アイカルディ症候群,"syndrome that is characterized by absence or underdeveloped tissue connecting the left and right halves of the brain, infantile spasms and chorioretinal lacunae, which are defects in the light-sensitive tissue at the back of the eye",,D058540,,742.2,80651009,C0175713
Q185034,病気,Q12136,sickle-cell disease,鎌状赤血球症,group of genetic blood disorders,,D000755,,,,C0002895
Q190454,病気,Q12136,cerebral salt-wasting syndrome,,rare disease,,,N28.8,593.9,,C0241831
Q183098,病気,Q12136,hepatic vein thrombosis,,Human disease,,D006502,,453.0,,C0019154
Q183425,病気,Q12136,abdominal pain,腹痛,pain in the abdomen,,D015746,R10,789.0,,C0000737
Q187542,病気,Q12136,Li-Fraumeni syndrome,Li-Fraumeni症候群,"autosomal dominant disease characterized by increased risk of developing several types of cancer, including breast cancer, osteosarcomata and soft tissue sarcomata",,D016864,,,,C0085390
Q189580,病気,Q12136,acromegaly,先端巨大症,Human disease / micro cephaly opposite,,D000172,E22.0,253.0,,C0001206
Q184489,病気,Q12136,digital dermatitis,,cattle disease,,D058066,,,,
Q183390,病気,Q12136,lymphangiomatosis,リンパ管腫症,rare disease,,,,,,
Q189167,病気,Q12136,Zellweger syndrome,,congenital disorder of nervous system,,D015211,,277.86,,C0043459
Q189470,病気,Q12136,fistula,瘻孔,"abnormal connection between two epithelialized surfaces, often organs",,D005402,,,,C0016169
Q187656,病気,Q12136,relapsing polychondritis,再発性多発軟骨炎,human disease,,D011081,,733.99,,C0032453
Q189389,病気,Q12136,aneurysm,動脈瘤,bulge in the wall of a blood vessel,,D000783,I72,442,,C0333099
Q1111014,病気,Q12136,hypotrophy,,,,,,,,
Q1112977,病気,Q12136,syringomyelia,脊髄空洞症,congenital disorder of nervous system,,D013595,G95.0,336.0,,C0039144
Q1108800,病気,Q12136,avian colibacillosis,,,,,,,,
Q1108794,病気,Q12136,colibacillosis in young pigs,,,,,,,,
Q1104126,病気,Q12136,classic autism,,"former developmental disorder, since DSM-V replaced by Autism Spectrum Condition, type 2-3, with, or without, intellectual development disorder",,,F84.0,,,
Q1112752,病気,Q12136,Watson syndrome,,medical condition,,,Q87.1,,,C0347915
Q1120518,病気,Q12136,hypnophobia,恐眠症,fear of sleep,,,,,,
Q1106923,病気,Q12136,Cogan syndrome,コーガン症候群,"a rare vasculitis of children and young adults characterized by nonsyphilitic interstitial keratitis of cornea, fever and fatigue.",,D055952,,,26018001,C0271270
Q1106843,病気,Q12136,caffeine dependence,カフェイン中毒,"central nervous system stimulant drug which occurs in nature as part of the coffee, tea, yerba mate and other plants",,,F15.2,304.4,,C1386553
Q1106881,病気,Q12136,Coffin-Lowry syndrome,コフィン・ローリー症候群,genetic disorder that is X-linked dominant,,D038921,Q87.8,759.89,,C0265252
Q1110041,病気,Q12136,septicemia,,sepsis in the blood,,,,,,
Q1107087,病気,Q12136,Cohen syndrome,コーエン症候群,"a rare genetic developmental disorder characterized by microcephaly, characteristic facial features, hypotonia, non-progressive intellectual deficit, myopia and retinal dystrophy, neutropenia and truncal obesity",,C536438,,,56604005,C0265223
Q1118754,病気,Q12136,coprophobia,糞便恐怖症,fear of or aversion to feces or defecation,,,,,,
Q1110590,病気,Q12136,hypermobility syndrome,,disease,,,M35.7,,,
Q1103561,病気,Q12136,Clutton's joints,,term describing the finding of symmetrical joint swelling seen in patients with congenital syphilis,,,M03.1,,,
Q1109351,病気,Q12136,black dot,,disease of the potato plant,,,,,,
Q1110197,病気,Q12136,Acute myeloblastic leukemia,,form of myeloid leukemia affecting myeloblasts,,,,,,
Q1117479,病気,Q12136,Helminthosporium solani,,species of fungus,,,,,,
Q616667,病気,Q12136,temporal lobe epilepsy,側頭葉てんかん,Human disease,,D004833,G40.2,345.4,,C0014556
Q613809,病気,Q12136,Kleine-Levin syndrome,クライン・レビン症候群,recurrent hypersomnia that is characterized by recurring periods of excessive amounts of sleep and altered behavior,,D017593,G47.8,327.13,,C0206085
Q614013,病気,Q12136,camptodactyly,,medical condition,,C536852,Q68.1,755.59,,C1306668
Q615645,病気,Q12136,Fabry disease,ファブリー病,rare human genetic lysosomal storage disorder,,D000795,,272.7,,C0002986
Q611984,病気,Q12136,keratoconus,円錐角膜,"corneal disease characterized by structural changes within the cornea causing it to thin and change, leading to a protruding conical shape",,D007640,,,,C0022578
Q609165,病気,Q12136,juvenile polyposis syndrome,若年性ポリープ,"autosomal dominant disease that is characterized by predisposition to hamartomatous benign polyps in the gastrointestinal tract, specifically in the stomach, small intestine, colon, and rectum",,,,,,C0221273
Q612851,病気,Q12136,telephone phobia,電話恐怖症,fear of making or taking phone calls,,,,,,
Q613747,病気,Q12136,pubic hair fetishism,陰毛いじり,fetishism,,,,,,
Q618246,病気,Q12136,Apert syndrome,,congenital disorder of digestive system,,,Q87.0,755.55,205258009,
Q614279,病気,Q12136,louping ill,跳躍病,animal disease,,D008146,,,,C0024025
Q611458,病気,Q12136,neuromyelitis optica,視神経脊髄炎,inflammatory demyelinating diseases of the central nervous system characterized mainly by attacks of uni- or bilateral optic neuritis and acute myelitis,,D009471,,,,C0027873
Q615363,病気,Q12136,torticollis,斜頸,"dystonic condition defined by an abnormal, asymmetrical head or neck position, which may be due to a variety of causes",,D014103,M43.6,723.5,,C0040485
Q614750,病気,Q12136,bronchiolitis obliterans,閉塞性細気管支炎,medical condition,,D001989,,491.8,40100001,C0006272
Q618032,病気,Q12136,bovine tuberculosis,,cattle disease,,D014380,,,,C0041307
Q612693,病気,Q12136,xeroderma pigmentosum,色素性乾皮症,autosomal recessive disease that is characterized by a deficiency in the ability to repair ultraviolet damage that has material basis in autosomal recessive inheritance of DNA repair,,D014983,,757.33,,C0043346
Q136783,病気,Q12136,magical thinking,呪術的思考,"illogical conclusions based on correlated events, or belief that unrelated events are causally connected despite the absence of any plausible causal link between them",,,,,,
Q155098,病気,Q12136,leptospirosis,レプトスピラ症,human and animal infectious disease,,D007922,,,,C0023364
Q154869,病気,Q12136,hepatitis C,C型肝炎,human viral infection,,D006526,,,186643004,C0019196
Q167050,病気,Q12136,Sertoli cell-only syndrome,セルトリ細胞遺残症候群,Human disease,,D054331,N46.01,,,C1384583
Q138885,病気,Q12136,traveler's diarrhea,旅行者下痢,disease,,,A09,009.2,,C0277528
Q73518,病気,Q12136,marantic endocarditis,非感染性心内膜炎,endocarditis that results from the deposition of small sterile vegetations on valve leaflets,,D059905,I38,424.90,,C0221390
Q163469,病気,Q12136,pneumoperitoneum,気腹,"pneumatosis (abnormal presence of air or other gas) in the peritoneal cavity, a potential space within the abdominal cavity.",,D011027,K66.8,568.89,,
Q112670,病気,Q12136,mastocytosis,肥満細胞症,human disease,,D008415,,757.33,,C0024899
Q117394,病気,Q12136,white spot disease,,ectoparasite caused freshwater fish disease,,,,,,
Q160653,病気,Q12136,listeriosis,リステリア症,bacterial infection,,D008088,,,,C0023860
Q119660,病気,Q12136,Picardy sweat,,infectious disease,,,,,,
Q135277,病気,Q12136,apple proliferation,,plant disease,,,,,,
Q154558,病気,Q12136,corn,鶏眼,cutaneous disease,,,L84,,,
Q166005,病気,Q12136,xenophobia,外国人嫌悪,dislike of that which is perceived to be foreign or strange,,D065806,,,,C0233703
Q164655,病気,Q12136,abscess,膿瘍,localized collection of pus that has built up within the tissue of the body,,D000038,L02,324.1,,C0000833
Q178061,病気,Q12136,shock,ショック,medical condition of insufficient blood flow to the tissues of the body,,D012769,R57,785.50,,C0036974
Q162262,病気,Q12136,bluetongue disease,ブルータング,type of disease that afflicts ruminants,,D001819,,,,C0005866
Q154882,病気,Q12136,legionnaires' disease,レジオネラ症,infectious disease characterized by severe form of infection producing pneumonia,,D007877,,,,C0023241
Q166907,病気,Q12136,cluster headache,群発頭痛,neurological disorder,,D003027,G44.0,339.00,,C0009088
Q141440,病気,Q12136,brain abscess,脳膿瘍,abscess caused by inflammation and collection of infected material in the brain,,D001922,,324.0,,C0006105
Q130555,病気,Q12136,Norman–Roberts syndrome,,lissencephaly that has_material_basis_in homozygous mutation in the gene encoding reelin (RELN) on chromosome 7q22.,,C537848,,,,C0796089
Q167868,病気,Q12136,Zamzam–Sheriff–Phillips syndrome,,medical condition,,C536723,,,,C2931300
Q154878,病気,Q12136,toxoplasmosis,トキソプラズマ症,parasitic disease,,D014123,B58,130,,C0040558
Q143472,病気,Q12136,dental fear,歯科恐怖症,abnormal fear or dread of visiting the dentist,,D016854,,,,C0085380
Q175844,病気,Q12136,emetophobia,嘔吐恐怖症,Phobia of vomiting,,,,,,
Q177809,病気,Q12136,adult Refsum disease,レフサム病,Human disease,,D012035,,,,C0034960
Q139010,病気,Q12136,canine leptospirosis,,canine disease,,,,,,
Q143607,病気,Q12136,bleeding gums,,result of an inflammatory disease of the gingiva (gums),,D005884,,,,C0017565
Q157008,病気,Q12136,rinderpest,牛疫,eradicated disease (caused by the Rinderpest virus),,D012301,,,,C0035637
Q155888,病気,Q12136,periorbital dark circles,目の隈,medical condition,,,,,,C3275915
Q81867,病気,Q12136,albinism,アルビノ,congenital disorder causing skin to lack pigmentation,,D000417,E70.3,270.2,,C0001916
Q177878,病気,Q12136,fucosidosis,,Human disease,,D005645,,271.8,,C0016788
Q163905,病気,Q12136,Lafora disease,ラフォラ病,"type of rare, inherited, severe, progressive myoclonic epilepsy",,D020192,G40.3,345.1,,C0751783
Q143790,病気,Q12136,alien hand syndrome,エイリアンハンド症候群,neuropsychiatric disorder,,D055964,,781.8,,C0520958
Q105688,病気,Q12136,hypoxia,低酸素症,condition in which the body or a region of the body is deprived of adequate oxygen supply at the tissue level,,D000860,,799.02,,C0242184
Q160649,病気,Q12136,typhus,チフス,group of infectious diseases,,,,,,C0041471
Q147270,病気,Q12136,cone dystrophy,錐体ジストロフィー,inherited ocular disorder characterized by the loss of cone cells,,D000077765,H35.5,,,C0730290
Q119280,病気,Q12136,medullary sponge kidney,,congenital disorder of urinary system,,D007691,Q61.5,753.17,,C0022681
Q170381,病気,Q12136,tonsillectomy,扁桃摘出術,surgical removal of the tonsils,,D014068,,,,C0040423
Q147351,病気,Q12136,peg shaped tooth,,"particular form of Zahnhypoplasie, a genetically caused malformation of the tooth",,,,,,
Q170102,病気,Q12136,scrapie,スクレイピー,disease that affects sheep and goats,,D012608,,,,C0036457
Q1088044,病気,Q12136,chronic otitis media,慢性中耳炎,chronic form of otitis media,,,,,,
Q1033293,病気,Q12136,canine neuronal ceroid lipofuscinoses,,,,,,,,
Q1048858,病気,Q12136,hantavirus hemorrhagic fever,,,,,,,,
Q1063123,病気,Q12136,anti-Catholicism,反カトリック主義,hostility towards Catholics and opposition to the Catholic Church,,,,,,
Q1093388,病気,Q12136,minimally conscious state,,clinical neuropsychology,,,,,,
Q1033316,病気,Q12136,canine ehrlichiosis,,tick-borne disease of dogs,,,,,,
Q1076086,病気,Q12136,chondromalacia patellae,,Human disease,,D046789,,,,C0008475
Q1033305,病気,Q12136,diabetes in dogs,イヌの糖尿病,disease,,,,,,
Q1095925,病気,Q12136,Facet syndrome,,syndrome in which the facet joints cause painful symptoms,,,,716.88,,
Q1069110,病気,Q12136,Cotard delusion,コタール症候群,mental disease,,,,,,
Q1066591,病気,Q12136,nomophobia,携帯電話不携帯恐怖症,fear of being out of cellular phone contact,,,,,,
Q1046055,病気,Q12136,depressive syndrome,,accumulation of symptoms typical of depression,,,,,,C0086133
Q1102300,病気,Q12136,clonorchiasis,肝吸虫症,"infectious disease caused by the Chinese liver fluke, Clonorchis sinensis, and two related species",,D003003,,,,C0009021
Q1052391,病気,Q12136,inherited pseudoxanthoma elasticum,弾力繊維性仮性黄色腫,Human disease,,D011561,,,,C0033847
Q1030785,病気,Q12136,demodicosis,,parasitic disease of humans and animals,,,B88.0,133.8,,C3854478
Q1072420,病気,Q12136,primary biliary cholangitis,原発性胆汁性肝硬変,liver cirrhosis characterized by chronic and slow progressive destruction of intrahepatic bile ducts,,D008105,,,,C0008312
Q1047559,病気,Q12136,agammaglobulinemia,低ガンマグロブリン血症,B cell deficiency that is caused by a reduction in all types of gamma globulins,,,,,,C0001768
Q1058608,病気,Q12136,primary sclerosing cholangitis,原発性硬化性胆管炎,"sclerosing cholangitis characterized by fibroobliterative inflammation of the biliary tract, leading to cirrhosis and portal hypertension",,C536419,,576.1,,C0566602
Q1076421,病気,Q12136,choreatic disease,舞踏運動,"movement disease characterized by brief, semi-directed, irregular movements that not repetitive or rhythmic, but appear to flow from one muscle to the next",,D002819,G25.525.5,333.5,,C0008489
Q1069694,病気,Q12136,retroverted uterus,子宮後傾症,medical condition,,D060725,N85.4,621.6,,
Q1088059,病気,Q12136,chronic allograft nephropathy,,medical condition,,,N18.5,585.9,,C0403592
Q493103,病気,Q12136,paramyotonia congenita,先天性パラミオトニア,human disease,,C538616,G71.1,359.2,,C0221055
Q511372,病気,Q12136,Krabbe disease,クラッベ病,congenital disorder of the nervous system,,D007965,,330.0,,C0023521
Q498826,病気,Q12136,sucrose intolerance,ショ糖不耐症,Congenital sucrase-isomaltase deficiency (CSID) is a carbohydrate intolerance disorder characterised by malabsorption of oligosaccharides and disaccharides,,C538139,E74.3,271.3,,C1283620
Q448838,病気,Q12136,Alves syndrome,,human disease,,C536593,,,,C1866427
Q448698,病気,Q12136,pulmonary alveolar proteinosis,肺胞蛋白症,"lung disease that is characterized by abnormal accumulation of surfactant occurs within the alveoli, interfering with gas exchange",,D011649,,,,C0034050
Q465016,病気,Q12136,health effects of tobacco,タバコの健康上の影響,"circumstances, mechanisms, and factors of tobacco consumption on human health",,,,,,
Q458099,病気,Q12136,triosephosphate isomerase deficiency,,Genetic metabolic disorder,,C566029,D55.2,282.3,,C0398562
Q500695,病気,Q12136,retinoblastoma,網膜芽細胞腫,retinal cell cancer,,D012175,C69.2,190.5,,C0035335
Q481041,病気,Q12136,absinthism,,,,,,,,
Q462833,病気,Q12136,amentia,,"state of acute hallucinatory confusion, characterised by disordered level of consciousness",,,,,,
Q447828,病気,Q12136,aluminosis,,lung disease,,,,,,C0311227
Q516562,病気,Q12136,Mikulicz disease,ミクリッツ病,Human disease,,D008882,,527.1,,C0026103
Q461854,病気,Q12136,amelogenesis imperfecta,エナメル質形成不全,dental enamel hypoplasia characterized by abnormal enamel formation,,D000567,K00.5,,,C0002452
Q471812,病気,Q12136,colour vision deficiency,1型3色覚,human disease,,,H53.5,368.5,,C0009398
Q474878,病気,Q12136,gastric bloat in  rabbits,,,,,,,,
Q461857,病気,Q12136,ameloblastoma,エナメル上皮腫,cell type benign neoplasm that has material basis in odontogenic epithelium,,D000564,D16.5,213.1,20462008,C0002448
Q503642,病気,Q12136,trisomy 16,16トリソミー,partial or complete triplication of chromosome 16,,C538041,,,,C1519651
Q492129,病気,Q12136,porencephaly,,congenital disorder of nervous system characterized by cysts or cavities within the cerebral hemisphere.,,D065708,,,38837006,C0302892
Q499857,病気,Q12136,hibernoma,,"rare benign slow growing adipose tissue tumor, characterized by the presence of polygonal brown fat cells with multivacuolated and/or granular cytoplasm. The tumor is usually painless and is most often seen in young adults",,,D17,,77027006,C0205822
Q476814,病気,Q12136,gestosis,,,,,,,,C1321782
Q498487,病気,Q12136,Camurati-Engelmann disease,,rare disease,,D003966,,756.59,,C0011989
Q500314,病気,Q12136,Kashin–Beck disease,カシン＝ベック病,"chronic, endemic osteochondropathy",,D057767,M12.1,716.0,,C2745963
Q479065,病気,Q12136,equine sarcoid,,skin cancer in horses,,,,,,
Q475086,病気,Q12136,aggressive fibromatosis,デスモイド腫瘍,"connective tissue benign, locally invasive neoplasm that occurs most often in the abdomen, arms and legs",,D018222,D48.1,,,C0079218
Q448768,病気,Q12136,alveolar echinococcosis,,"echinococcosis that is caused by the larvae of Echinococcus multilocularis affecting the liver as a slow growing, destructive tumor, with abdominal pain, biliary obstruction, and occasionally metastatic lesions into the lungs and brain",,C536591,,,,C0152069
Q472233,病気,Q12136,Pébrine,微粒子病,disease of silkworms,,,,,,
Q478891,病気,Q12136,Simpson-Golabi-Behmel syndrome,シンプソン・ゴラビ・ベーメル症候群,"X-linked disease characterized by pre- and postnatal overgrowth and craniofacial, skeletal, cardiac and renal abnormalities",,C537340,Q87.0,,,C0796154
Q489412,病気,Q12136,cabin fever,,irritability and restlessness upon isolated confinement for a long period of time,,,,,,
Q487837,病気,Q12136,coccidiosis,コクシジウム症,parasitic protozoa infectious disease of the intestinal tract of animals and humans caused by Coccidia protozoa,,D003048,,,,C0005146
Q510912,病気,Q12136,triple X syndrome,トリプルX症候群,presence of 47XXX chromosomes rather than the typical 46XX,,C535318,Q97.0,,,C0221033
Q465271,病気,Q12136,viral hemorrhagic septicemia,ウイルス性出血性敗血症,fish disease,,D031941,,,,C1135869
Q474261,病気,Q12136,ring chromosome,環状染色体,chromosome whose arms fused into a ring,,D012303,,,,C0035639
Q517782,病気,Q12136,dactylitis,,inflammation of an entire digit (a finger or toe),,,,,,C0239161
Q452368,病気,Q12136,hip osteoarthritis,,arthrosis of the hip bones,,D015207,M16,71,,C0029410
Q495068,病気,Q12136,Todd's paresis,,medical condition,,,G83.8,,,C0234544
Q512942,病気,Q12136,paraphasia,,"language output error commonly associated with aphasia, and characterized by the production of unintended syllables, words, or phrases during the effort to speak",,,,,,C0234488
Q488207,病気,Q12136,coccidiosis in rabbits,ウサギコクシジウム症,infectious disease,,,,,,
Q500536,病気,Q12136,Verticillium wilt,,plant wilt disease,,,,,,
Q475510,病気,Q12136,intestinal parasite infection,,infections of the intestines with parasites,,D007411,,,,C0021832
