qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q27824998,治療薬,Q179661,makyokansekito,麻杏甘石湯,Kampo drug,,,,,,
Q27825004,治療薬,Q179661,makyoyokukanto,麻杏薏甘湯,Kampo drug,,,,,,
Q27825046,治療薬,Q179661,mashiningan,麻子仁丸,Kampo drug,,,,,,
Q27825045,治療薬,Q179661,maoto,麻黄湯,Kampo drug,,,,,,
Q27825047,治療薬,Q179661,mokuboito,木防已湯,Kampo drug,,,,,,
Q27826320,治療薬,Q179661,nichinto,二陳湯,Kampo drug,,,,,,
Q27826321,治療薬,Q179661,nijutsuto,二朮湯,Kampo drug,,,,,,
Q27731330,治療薬,Q179661,goreisan,五苓散,Kampo drug,,C111129,,,,C0672468
Q27826322,治療薬,Q179661,ninjinto,人参湯,Kampo drug,,,,,,
Q27735828,治療薬,Q179661,kakkonto,葛根湯,Kampo drug,,,,,,
Q25633184,治療薬,Q179661,erectile dysfunction  therapy,,,,,,,,
Q27732836,治療薬,Q179661,jinsoin,参蘇飲,Kampo drug,,,,,,
Q27731021,治療薬,Q179661,daijokito,大承気湯,Kampo drug,,,,,,
Q27732768,治療薬,Q179661,jidabokuippo,治打撲一方,Kampo drug,,,,,,
Q27868179,治療薬,Q179661,ogikenchuto,黄耆建中湯,Kampo drug,,,,,,
Q27868180,治療薬,Q179661,ogonto,黄芩湯,Kampo drug,,,,,,
Q27868224,治療薬,Q179661,rikkosan,立効散,Kampo drug,,,,,,
Q27868227,治療薬,Q179661,rokumijiogan,六味地黄丸,Kampo drug,,,,,,
Q27868225,治療薬,Q179661,rikkunshito,六君子湯,Kampo drug,,,,,,
Q27868230,治療薬,Q179661,ryokyojutsukanto,苓姜朮甘湯,Kampo drug,,,,,,
Q27868228,治療薬,Q179661,ryokankyomishingeninto,苓甘姜味辛夏仁湯,Kampo drug,,,,,,
Q27868229,治療薬,Q179661,ryokeijutsukanto,苓桂朮甘湯,Kampo drug,,,,,,
Q27868264,治療薬,Q179661,ryutanshakanto,竜胆瀉肝湯,Kampo drug,,,,,,
Q27868270,治療薬,Q179661,saikanto,柴陥湯,Kampo drug,,,,,,
Q27868274,治療薬,Q179661,saikokeishikankyoto,柴胡桂枝乾姜湯,Kampo drug,,,,,,
Q27868275,治療薬,Q179661,saikokeishito,柴胡桂枝湯,Kampo drug,,,,,,
Q27868287,治療薬,Q179661,saikoseikanto,柴胡清肝湯,Kampo drug,,,,,,
Q27868290,治療薬,Q179661,saireito,柴苓湯,Kampo drug,,,,,,
Q27868291,治療薬,Q179661,sammotsuogonto,三物黄芩湯,Kampo drug,,,,,,
Q27868292,治療薬,Q179661,san'oshashinto,三黄瀉心湯,Kampo drug,,,,,,
Q27868293,治療薬,Q179661,sansoninto,酸棗仁湯,Kampo drug,,,,,,
Q27868295,治療薬,Q179661,seihaito,清肺湯,Kampo drug,,,,,,
Q27868303,治療薬,Q179661,seijobofuto,清上防風湯,Kampo drug,,,,,,
Q27868307,治療薬,Q179661,senkyuchachosan,川芎茶調散,Kampo drug,,,,,,
Q27868304,治療薬,Q179661,seishinrenshiin,清心蓮子飲,Kampo drug,,,,,,
Q27868305,治療薬,Q179661,seishoekkito,清暑益気湯,Kampo drug,,,,,,
Q27868327,治療薬,Q179661,shichimotsukokato,七物降下湯,Kampo drug,,,,,,
Q27701902,治療薬,Q179661,anchu-san,安中散,Kampo drug,,,,,,
Q27702376,治療薬,Q179661,bofutsushosan,防風通聖散,Kampo drug,,,,,,
Q27702431,治療薬,Q179661,boi-ogi-to,防已黄耆湯,Kampo drug,,,,,,
Q27702239,治療薬,Q179661,Ophiopogon Decoction,麦門冬湯,Kampo drug,,,,,,
Q27868268,治療薬,Q179661,saibokuto,柴朴湯,Kampo drug,,C045086,,,,
Q27702514,治療薬,Q179661,Tuckahoe Drink with Pinellia and Magnolia bark Decoction,茯苓飲合半夏厚朴湯,Kampo drug,,,,,,
Q27702512,治療薬,Q179661,Tuckahoe Decoction,茯苓飲,Kampo drug,,,,,,
Q27702608,治療薬,Q179661,white-tiger and ginseng decoction,白虎加人参湯,Kampo drug,,,,,,
Q27825044,治療薬,Q179661,maobushisaishinto,麻黄附子細辛湯,Kampo drug,,,,,,
Q27868182,治療薬,Q179661,orento,黄連湯,"Long-term Rental Houses, Apartment units & Rooms",,,,,,
Q27811343,治療薬,Q179661,kamishoyosan,加味逍遥散,Kampo drug,,,,,,
Q27811340,治療薬,Q179661,kamikihito,加味帰脾湯,Kampo drug,,,,,,
Q27811344,治療薬,Q179661,kanzoshasinto,甘草瀉心湯,Kampo drug,,,,,,
Q27811345,治療薬,Q179661,kanzoto,甘草湯,Kampo drug,,,,,,
Q27811350,治療薬,Q179661,keishibukuryogan,桂枝茯苓丸,Kampo drug,,,,,,
Q27811351,治療薬,Q179661,keishibukuryogankayokuinin,桂枝茯苓丸加薏苡仁,Kampo drug,,,,,,
Q27811349,治療薬,Q179661,keihito,啓脾湯,Kampo drug,,,,,,
Q27811355,治療薬,Q179661,keishikajutsubuto,桂枝加朮附湯,Kampo drug,,,,,,
Q27811358,治療薬,Q179661,keishikaogito,桂枝加黄耆湯,Kampo drug,,,,,,
Q27811357,治療薬,Q179661,keishikakobokukyoninto,桂枝加厚朴杏仁湯,Kampo drug,,,,,,
Q27811363,治療薬,Q179661,keishikashakuyakudaioto,桂枝加芍薬大黄湯,Kampo drug,,,,,,
Q27811360,治療薬,Q179661,keishikaryukotsuboreito,桂枝加竜骨牡蠣湯,Kampo drug,,,,,,
Q27811371,治療薬,Q179661,keishimaokakuhanto,桂枝麻黄各半湯,Kampo drug,,,,,,
Q27811369,治療薬,Q179661,keishikashakuyakuto,桂枝加芍薬湯,Kampo drug,,,,,,
Q27811374,治療薬,Q179661,keishininjinto,桂枝人参湯,Kampo drug,,,,,,
Q27811378,治療薬,Q179661,keishito,桂枝湯,Kampo drug,,,,,,
Q27811379,治療薬,Q179661,kihito,帰脾湯,Kampo drug,,,,,,
Q27811382,治療薬,Q179661,kikyoto,桔梗湯,Kampo drug,,,,,,
Q27730851,治療薬,Q179661,choijokito,調胃承気湯,Kampo drug,,,,,,
Q27730855,治療薬,Q179661,choreitogoshimotsuto,猪苓湯合四物湯,Kampo drug,,,,,,
Q27730847,治療薬,Q179661,Gallbladder-Warming Decoction,竹筎温胆湯,Kampo drug,,,,,,
Q27730950,治療薬,Q179661,chotosan,釣藤散,Kampo drug,,,,,,
Q27730980,治療薬,Q179661,daibofuto,大防風湯,Kampo drug,,,,,,
Q27731039,治療薬,Q179661,daikenchuto,大建中湯,Kampo drug,,,,,,
Q27731210,治療薬,Q179661,daiobotampito,大黄牡丹皮湯,Kampo drug,,,,,,
Q27731212,治療薬,Q179661,daiokanzoto,大黄甘草湯,Kampo drug,,,,,,
Q27731325,治療薬,Q179661,eppikajutsuto,越婢加朮湯,Kampo drug,,,,,,
Q27731332,治療薬,Q179661,gorinsan,五淋散,Kampo drug,,,,,,
Q27731214,治療薬,Q179661,Major Bupleurum Decoction,大柴胡湯,Kampo drug,,,,,,
Q27731435,治療薬,Q179661,goshakusan,五積散,Kampo drug,,,,,,
Q27731432,治療薬,Q179661,goshajinkigan,牛車腎気丸,Kampo drug,,,,,,
Q27731438,治療薬,Q179661,goshuyuto,呉茱萸湯,Kampo drug,,,,,,
Q27731443,治療薬,Q179661,hainosankyuto,排膿散及湯,Kampo drug,,,,,,
Q27732572,治療薬,Q179661,hangebyakujutsutemmato,半夏白朮天麻湯,Kampo drug,,,,,,
Q27732579,治療薬,Q179661,heiisan,平胃散,Kampo drug,,,,,,
Q27732581,治療薬,Q179661,hochuekkito,補中益気湯,Kampo drug,,,,,,
Q27732631,治療薬,Q179661,ifuto,胃風湯,Kampo drug,,,,,,
Q27732633,治療薬,Q179661,inchingoreisan,茵蔯五苓散,Kampo drug,,,,,,
Q27732636,治療薬,Q179661,inchinkoto,茵蔯蒿湯,Kampo drug,,,,,,
Q27732638,治療薬,Q179661,ireito,胃苓湯,Kampo drug,,,,,,
Q27732771,治療薬,Q179661,jiinkokato,滋陰降火湯,Kampo drug,,,,,,
Q27732774,治療薬,Q179661,jiinshihoto,滋陰至宝湯,Kampo drug,,,,,,
Q27732839,治療薬,Q179661,jizusoippo,治頭瘡一方,Kampo drug,,,,,,
Q27732842,治療薬,Q179661,jumihaidokuto,十味敗毒湯,Kampo drug,,,,,,
Q27732845,治療薬,Q179661,junchoto,潤腸湯,Kampo drug,,,,,,
Q26233913,治療薬,Q179661,Vandenbos procedure,,surgical treatment of ingrown toe nails,,,,,,
Q27735791,治療薬,Q179661,juzendaihoto,十全大補湯,Kampo drug,,,,,,
Q27735856,治療薬,Q179661,kakkontokasenkyushin'i,葛根湯加川芎辛夷,Kampo drug,,,,,,
Q27735881,治療薬,Q179661,kambakutaisoto,甘麦大棗湯,Kampo drug,,,,,,
Q3592457,治療薬,Q179661,Etiopathy,,alternative medicine technique of bone-setting,,,,,,
Q3354751,治療薬,Q179661,Lindbergh operation,,2001 French tele-surgical operation,,,,,,
Q3675167,治療薬,Q179661,breast surgery,乳腺外科学,surgery on the chest,,,,,,
Q3771935,治療薬,Q179661,stem-cell therapy,,intervention strategy that introduces new adult stem cells into damaged tissue in order to treat disease or injury,,,,,,
Q3655252,治療薬,Q179661,Hay diet,,scientifically unsupported diet,,,,,,
Q2194284,治療薬,Q179661,Cefaly,,,,,,,,
Q2141717,治療薬,Q179661,Snoezelen,スヌーズレン,form of relaxation,,,,,,
Q2297647,治療薬,Q179661,gingivectomy,,surgical excision of the gingiva,,D005890,,,,C0017573
Q3362426,治療薬,Q179661,pressure dressing,,,,,,,,
Q2279751,治療薬,Q179661,Carboxytherapy,,dermatology intervention,,,,,,
Q2873085,治療薬,Q179661,Jesus exorcising at sunset,,mirarle of Jesus,,,,,,
Q2593013,治療薬,Q179661,voice therapy,,voice therapy is used to aid voice disorders or altering quality of voice,,D014834,,,,C0042944
Q3044492,治療薬,Q179661,snake-stones,蛇頂石,"stones popularly believed to cure the bites of snakes, probably due to a porosity in their substance drawing off the poison",,,,,,
Q2893308,治療薬,Q179661,early intervention in psychosis,,early detection and treatment,,,,,,
Q2169473,治療薬,Q179661,Anuloma,,,,,,,,
Q3045129,治療薬,Q179661,positive disintegration,積極的分離理論,theory of personality development viewing psychological tension and anxiety as necessary for growth,,,,,,
Q2231979,治療薬,Q179661,manual head stabilization,,,,,,,,
Q2246822,治療薬,Q179661,4 K model,,,,,,,,
Q2325090,治療薬,Q179661,Multisystemic therapy,マルチシステミックセラピー,,,,,,,
Q3360234,治療薬,Q179661,packing,,controversial treatments for autism,,,,,,
Q2405132,治療薬,Q179661,Sherborne therapy,,,,,,,,
Q2419377,治療薬,Q179661,astrotherapy,,,,,,,,
Q2436654,治療薬,Q179661,vinotherapy,,,,,,,,
Q2582364,治療薬,Q179661,Tomatis method,,,,,,,,
Q2649060,治療薬,Q179661,Allgower-Donati suture,,,,,,,,
Q2682569,治療薬,Q179661,diadynamic therapy,,,,,,,,
Q2148202,治療薬,Q179661,milk bath,,bathing in milk,,,,,,
Q2805424,治療薬,Q179661,in vivo desensitization,,,,,,,,
Q2872445,治療薬,Q179661,autism and psychoanalysis,,,,,,,,
Q2934305,治療薬,Q179661,callotasis,,,,,,,,
Q2950284,治療薬,Q179661,Be Set Free Fast,,,,,,,,
Q2403313,治療薬,Q179661,enzyme therapy,,alternative medical treatment,,,,,,
Q3287182,治療薬,Q179661,Nélaton maneuver,,,,,,,,
Q3354909,治療薬,Q179661,correction of  displaced abomasum surgery,,,,,,,,
Q3355076,治療薬,Q179661,naprapathy,,,,,,,,
Q3458464,治療薬,Q179661,directed waking dream,,,,,,,,
Q3466725,治療薬,Q179661,traction therapy,,,,,,,,
Q2984475,治療薬,Q179661,vaginectomy,,surgical removal of all or part of the vagina,,,,,,
Q3909896,治療薬,Q179661,pranotherapy,,,,,,,,
Q3240224,治療薬,Q179661,Shambhala Training,シャンバラ・トレーニング,secular approach to meditation developed by Tibetan Buddhists,,,,,,
Q3648511,治療薬,Q179661,CAPOX,CAPOX,chemotherapy regimen,,,,,,
Q3748897,治療薬,Q179661,Odic force,オドの力,"Baron Carl von Reichenbach's notion of a physical force believed to pervade all nature, and manifesting itself chiefly in connection with mesmeric phenomena",,,,,,
Q2142843,治療薬,Q179661,pedicled flap,,technique in plastic and reconstructive surgery,,D013524,,,,C0038925
Q2961394,治療薬,Q179661,Exorcism of the Gerasene demoniac,,a miracle of Christ,,,,,,
Q3631629,治療薬,Q179661,triphala,,fruit drink treated as medicine in traditional Indian and Chinese practices,,,,,,
Q2385499,治療薬,Q179661,colovaginoplasty,,neovaginoplasty technique using a piece of the sigmoid colon,,,,,,
Q2866007,治療薬,Q179661,arteriectomy,,surgical procedure,,,,,,C0189593
Q3354064,治療薬,Q179661,abrasion,,medical treatment by removing body tissue,,,,,,
Q2145130,治療薬,Q179661,surgical reduction,整復,orthopaedic surgical procedure,,,,,,
Q2719457,治療薬,Q179661,vegetotherapy,植物神経療法,form of psychotherapy,,,,,,
Q2553674,治療薬,Q179661,contrast bath therapy,,medical therapy,,,,,,
Q2350388,治療薬,Q179661,Shirodhara,シロダーラ,a form of Ayurvedic therapy,,,,,,
Q3909890,治療薬,Q179661,Pranic Healing,,energy healing system founded in the 1980s,,,,,,
Q3062053,治療薬,Q179661,Exorcising the blind and mute man,,miracle performed by Jesus,,,,,,
Q3080141,治療薬,Q179661,Exorcising the Canaanite woman's daughter,,miracle of Jesus,,,,,,
Q3804558,治療薬,Q179661,ichthyotherapy,,use of fish such as Garra rufa for cleaning skin wounds or treating other skin conditions,,,,,,
Q3815572,治療薬,Q179661,Dr. Williams' Pink Pills for Pale People,,patent medicine produced from 1890 to 1970s,,,,,,
Q2419446,治療薬,Q179661,management of schizophrenia,,methods of managing schizophrenia,,,,,,
Q2238004,治療薬,Q179661,deep sleep therapy,ディープスリープセラピー,psychiatric treatment,,,,,,
Q2538384,治療薬,Q179661,Awake craniotomy,覚醒下開頭術,Neurosurgery performed while the patient is awake,,,,,,
Q3083046,治療薬,Q179661,Picture Exchange Communication System,PECS (絵カード交換式コミュニケーションシステム),a communication teaching method for people with limited speech,,,,,,
Q3146574,治療薬,Q179661,IDDEES,,autism therapy,,,,,,
Q3907715,治療薬,Q179661,Dover's powder,,traditional medicine against cold and fever,,,,,,
Q3218484,治療薬,Q179661,Latihan,,form of spiritual practice,,,,,,
Q2501772,治療薬,Q179661,epidural blood patch,ブラッドパッチ,injection of autologous blood into the epidural space,,D017217,,,,C0162649
Q2620873,治療薬,Q179661,Antineoplaston therapy,,controversial cancer therapy,,,,,,
Q3029776,治療薬,Q179661,discectomy,,surgical removal of all or part of an intervertebral disc,,D017586,,,,C0206078
Q3892641,治療薬,Q179661,pallidotomy,淡蒼球切除,surgical procedure to damage the globus pallidus,,D053860,,,,C0195893
Q2561732,治療薬,Q179661,parotidectomy,,surgical removal of the parotid gland,,,,,,C0193317
Q2664305,治療薬,Q179661,Anuloma pranayama,,Alternate nostril breathing,,,,,,
Q2780589,治療薬,Q179661,Welsh Part-Bred,,horse breed,,,,,,
Q2563466,治療薬,Q179661,Wertheim-Meigs operation,,surgical procedure for the treatment of cervical cancer,,,,,,C0195305
Q2435864,治療薬,Q179661,tinnitus retraining therapy,Tinnitus Retraining Therapy（TRT）,form of habituation therapy,,,,,,
Q2260516,治療薬,Q179661,orthopathy,ナチュラルハイジーン,system of alternative medicine,,,,,,
Q3361526,治療薬,Q179661,pallidectomy,,electrothermal destruction of the globus pallidus,,,,,,
Q2637030,治療薬,Q179661,Jesus exorcising a mute,悪霊につかれて口のきけない人をキリストがいやす,one of the miracles of Jesus in the Gospels,,,,,,
Q2712910,治療薬,Q179661,Dynamic Meditation,,meditation with physical actions,,,,,,
Q3407058,治療薬,Q179661,Expanded Program on Immunization,拡大予防接種計画,former World Health Organization initiative,,,,,,
Q2595956,治療薬,Q179661,psychic surgery,超能力手術,medical fraud in which the practitioner creates the illusion of performing surgery,,,,,,
Q3470202,治療薬,Q179661,salpingostomy,,formation of an artificial opening in a fallopian tube,,D012489,,,,C0036136
Q2998440,治療薬,Q179661,costectomy,,excision of a rib,,,,,,C0185827
Q3489992,治療薬,Q179661,Son-Rise,,home-based program for children with autism spectrum disorders and other developmental disabilities,,,,,,
Q3490701,治療薬,Q179661,sound healing,,listening to sounds as a form of therapeutic intervention,,,,,,
Q2531594,治療薬,Q179661,hernia repair,ヘルニア修復術,surgical procedures to fix abnormal openings through which tissue or organs may protrude,,D059685,,,,C0019328
Q2156873,治療薬,Q179661,swimming therapy,,type of aquatic treatment,,,,,,
Q2158884,治療薬,Q179661,Moerman Therapy,,Purported cancer treatment,,,,,,
Q2745705,治療薬,Q179661,Ujjayi breath,,breathing technique used in some Taoist and Yoga practices,,,,,,
Q3516897,治療薬,Q179661,Muscle energy technique,,muscle stretching methods used in manual medicine-osteopathy,,,,,,
Q2267963,治療薬,Q179661,selective internal radiation therapy,,medical intervention,,,,,,
Q3536015,治療薬,Q179661,toxaemia,,alternative healthcare,,,,,,
Q3552799,治療薬,Q179661,Uvulotomy,,surgical removal of the uvula,,,,,,
Q3556505,治療薬,Q179661,attention deficit hyperactivity disorder management,,treatment options available to people with attention-deficit/hyperactivity disorder (ADHD).,,,,,,
Q2982723,治療薬,Q179661,collapse therapy,,"surgical treatment of pulmonary tuberculosis in which the lung is totally or partially, temporarily or permanently, immobilized",,D003096,,,,C0009345
Q2193694,治療薬,Q179661,pivotal response therapy,,form of applied behavior analysis,,,,,,
Q3928885,治療薬,Q179661,Radithor,ラディトール,Radioactive patent medicine,,,,,,
Q3924165,治療薬,Q179661,Prostiva,,therapy for the treatment of benign prostatic hyperplasia (BPH) that uses radiofrequency energy and is a technological evolution of the therapy known as Transurethral Needle Ablation; it is a safe and minimally invasive treatment option,,,,,,
Q27824990,治療薬,Q179661,kumibinroto,九味檳榔湯,Kampo drug,,,,,,
Q55754263,治療薬,Q179661,dasatinib monohydrate / imatinib mesylate combination therapy,,combination therapy,,,,,,
Q55923644,治療薬,Q179661,Ayer's Cathartic Pills,,patent medicine,,,,,,
Q56240617,治療薬,Q179661,Cetuximab / encorafenib combination therapy,,combination therapy,,,,,,
Q56240613,治療薬,Q179661,irinotecan / Panitumumab / vemurafenib combination therapy,,combination therapy,,,,,,
Q56240693,治療薬,Q179661,dactolisib / GDC-0879 combination therapy,,combination therapy,,,,,,
Q56240686,治療薬,Q179661,vemurafenib / dabrafenib combination therapy,,combination therapy,,,,,,
Q56240694,治療薬,Q179661,trametinib / vemurafenib / dabrafenib combination therapy,,combination therapy,,,,,,
Q52636557,治療薬,Q179661,"Indonesian Institute for Counseling, Education and Therapy (IICET)",,Academic publisher based in Indonesia,,,,,,
Q48818118,治療薬,Q179661,nature therapy,,Broad group of unscientific techniques or treatments for health,,,,,,
Q55616450,治療薬,Q179661,Labyrinthectomy,,procedure used to decrease the function of the labyrinth of the inner ear,,,,,,
Q55647608,治療薬,Q179661,Ammoniaphone,,Patent medicine for improving the voice,,,,,,
Q46738134,治療薬,Q179661,tretinoin / Anthracycline combination therapy,,combination therapy,,,,,,
Q46738161,治療薬,Q179661,tretinoin / ortho-arsenite ion combination therapy,,combination therapy,,,,,,
Q46738614,治療薬,Q179661,prexasertib / cisplatin / olaparib combination therapy,,combination therapy,,,,,,
Q50092193,治療薬,Q179661,Pertuzumab / Trastuzumab combination therapy,,combination therapy,,,,,,
Q50092436,治療薬,Q179661,cisplatin / gemcitabine combination therapy,,combination therapy,,,,,,
Q56313174,治療薬,Q179661,wound care,,,,,,,,C0886052
Q56320903,治療薬,Q179661,CHIVA method,,varicose vein surgery procedure,,,,,,
Q56324884,治療薬,Q179661,Pulmonary thromboendarterectomy,,surgical operation to remove a blood clot from an pulmonary artery,,,,,,
Q54247207,治療薬,Q179661,Earfold,,surgical procedure,,,,,,
Q47454157,治療薬,Q179661,Antisense inhibition,,,,,,,,
Q50886815,治療薬,Q179661,selumetinib / irinotecan combination therapy,,combination therapy,,,,,,
Q56761385,治療薬,Q179661,ecotherapy,,,,,,,,
Q55971617,治療薬,Q179661,exercise-based rehabilitation,,,,,,,,
Q44732147,治療薬,Q179661,carboplatin / paclitaxel / sorafenib combination therapy,,combination therapy,,,,,,
Q44732143,治療薬,Q179661,Cetuximab / vemurafenib combination therapy,,combination therapy,,,,,,
Q44732174,治療薬,Q179661,lapatinib / neratinib / Trastuzumab combination therapy,,combination therapy,,,,,,
Q44738515,治療薬,Q179661,retaspimycin hydrochloride / crizotinib combination therapy,,combination therapy,,,,,,
Q44738679,治療薬,Q179661,fasudil / bortezomib combination therapy,,combination therapy,,,,,,
Q44738697,治療薬,Q179661,erlotinib / gemcitabine combination therapy,,combination therapy,,,,,,
Q44738667,治療薬,Q179661,palbociclib / letrozole combination therapy,,combination therapy,,,,,,
Q44738713,治療薬,Q179661,selumetinib / docetaxel trihydrate combination therapy,,combination therapy,,,,,,
Q44738723,治療薬,Q179661,selumetinib / dactolisib combination therapy,,combination therapy,,,,,,
Q44738705,治療薬,Q179661,trametinib / gemcitabine combination therapy,,combination therapy,,,,,,
Q44843706,治療薬,Q179661,alisertib / cisplatin combination therapy,,combination therapy,,,,,,
Q44843674,治療薬,Q179661,cytarabine / daunorubicin combination therapy,,combination therapy,,,,,,
Q44843688,治療薬,Q179661,erlotinib / dasatinib monohydrate combination therapy,,combination therapy,,,,,,
Q44843714,治療薬,Q179661,cediranib / olaparib combination therapy,,combination therapy,,,,,,
Q44843716,治療薬,Q179661,dinaciclib / MK-2206 combination therapy,,combination therapy,,,,,,
Q44843798,治療薬,Q179661,azd-5363 / ly-294002 combination therapy,,combination therapy,,,,,,
Q44843692,治療薬,Q179661,fluorouracil / cisplatin combination therapy,,combination therapy,,,,,,
Q44843837,治療薬,Q179661,Bevacizumab / fluorouracil / irinotecan / levoleucovorin combination therapy,,combination therapy,,,,,,
Q44843818,治療薬,Q179661,docetaxel trihydrate / Cetuximab combination therapy,,combination therapy,,,,,,
Q44843772,治療薬,Q179661,fluorouracil / irinotecan combination therapy,,combination therapy,,,,,,
Q44843843,治療薬,Q179661,chemotherapy / Bevacizumab combination therapy,,combination therapy,,,,,,
Q44843842,治療薬,Q179661,dasatinib monohydrate / Cetuximab combination therapy,,combination therapy,,,,,,
Q44843854,治療薬,Q179661,cisplatin / pemetrexed combination therapy,,combination therapy,,,,,,
Q44843816,治療薬,Q179661,Fulvestrant / everolimus combination therapy,,combination therapy,,,,,,
Q44843882,治療薬,Q179661,erlotinib / Bevacizumab combination therapy,,combination therapy,,,,,,
Q44843834,治療薬,Q179661,gemcitabine / platinum combination therapy,,combination therapy,,,,,,
Q44843849,治療薬,Q179661,fluorouracil / irinotecan / Oxaliplatin / levoleucovorin combination therapy,,combination therapy,,,,,,
Q44843943,治療薬,Q179661,cisplatin / paclitaxel combination therapy,,combination therapy,,,,,,
Q44843927,治療薬,Q179661,everolimus / binimetinib combination therapy,,combination therapy,,,,,,
Q44843787,治療薬,Q179661,vandetanib / everolimus combination therapy,,combination therapy,,,,,,
Q44844005,治療薬,Q179661,enzalutamide / alpelisib / azd-8186 combination therapy,,combination therapy,,,,,,
Q44843873,治療薬,Q179661,platinum / taxane combination therapy,,combination therapy,,,,,,
Q44843973,治療薬,Q179661,fluorouracil / Oxaliplatin combination therapy,,combination therapy,,,,,,
Q44843885,治療薬,Q179661,Salinomycin / doxorubicin combination therapy,,combination therapy,,,,,,
Q44843859,治療薬,Q179661,Vinorelbine / cisplatin combination therapy,,combination therapy,,,,,,
Q44844070,治療薬,Q179661,ci-1040 / MK-2206 combination therapy,,combination therapy,,,,,,
Q44843919,治療薬,Q179661,Sirolimus / afatinib combination therapy,,combination therapy,,,,,,
Q44844065,治療薬,Q179661,Fulvestrant / palbociclib combination therapy,,combination therapy,,,,,,
Q44843997,治療薬,Q179661,sotrastaurin / pd-0325901 combination therapy,,combination therapy,,,,,,
Q44844052,治療薬,Q179661,Sirolimus / pd-0325901 combination therapy,,combination therapy,,,,,,
Q44844037,治療薬,Q179661,vemurafenib / cobimetinib fumarate combination therapy,,combination therapy,,,,,,
Q44844082,治療薬,Q179661,sorafenib / temsirolimus / Bevacizumab combination therapy,,combination therapy,,,,,,
Q44844326,治療薬,Q179661,dabrafenib / Panitumumab combination therapy,,combination therapy,,,,,,
Q44844344,治療薬,Q179661,cytarabine / sunitinib combination therapy,,combination therapy,,,,,,
Q44844341,治療薬,Q179661,sunitinib / daunorubicin combination therapy,,combination therapy,,,,,,
Q44844629,治療薬,Q179661,azd-7762 / irinotecan combination therapy,,combination therapy,,,,,,
Q58643349,治療薬,Q179661,imatinib mesylate / nilotinib combination therapy,,combination therapy,,,,,,
Q58643642,治療薬,Q179661,pemetrexed / erlotinib combination therapy,,combination therapy,,,,,,
Q58644005,治療薬,Q179661,dactolisib / Cetuximab combination therapy,,combination therapy,,,,,,
Q58644019,治療薬,Q179661,lapatinib / azd-5363 combination therapy,,combination therapy,,,,,,
Q58644014,治療薬,Q179661,Trastuzumab / azd-5363 combination therapy,,combination therapy,,,,,,
Q58644612,治療薬,Q179661,Cetuximab / platinum / fluorouracil combination therapy,,combination therapy,,,,,,
Q58644763,治療薬,Q179661,buparlisib / paclitaxel / carboplatin combination therapy,,combination therapy,,,,,,
Q58644786,治療薬,Q179661,docetaxel trihydrate / azd-5363 combination therapy,,combination therapy,,,,,,
Q58644713,治療薬,Q179661,omipalisib / trametinib combination therapy,,combination therapy,,,,,,
Q58644721,治療薬,Q179661,ribociclib / binimetinib combination therapy,,combination therapy,,,,,,
Q58644707,治療薬,Q179661,trametinib / docetaxel trihydrate combination therapy,,combination therapy,,,,,,
Q58644710,治療薬,Q179661,trametinib / metformin combination therapy,,combination therapy,,,,,,
Q58645046,治療薬,Q179661,crizotinib / Cetuximab combination therapy,,combination therapy,,,,,,
Q58645166,治療薬,Q179661,afatinib / selumetinib combination therapy,,combination therapy,,,,,,
Q58644780,治療薬,Q179661,Trastuzumab / LY-294002 combination therapy,,combination therapy,,,,,,
Q58645247,治療薬,Q179661,afatinib / Trastuzumab combination therapy,,combination therapy,,,,,,
Q58645094,治療薬,Q179661,Ipilimumab / nivolumab combination therapy,,combination therapy,,,,,,
Q58645227,治療薬,Q179661,Cetuximab / capecitabine / Oxaliplatin combination therapy,,combination therapy,,,,,,
Q58645278,治療薬,Q179661,capecitabine / lapatinib combination therapy,,combination therapy,,,,,,
Q58645282,治療薬,Q179661,capecitabine / Trastuzumab combination therapy,,combination therapy,,,,,,
Q58645264,治療薬,Q179661,docetaxel trihydrate / Trastuzumab / Pertuzumab combination therapy,,combination therapy,,,,,,
Q58645374,治療薬,Q179661,cyclophosphamide hydrate / doxorubicin / fluorouracil / epirubicin / paclitaxel combination therapy,,combination therapy,,,,,,
Q58645515,治療薬,Q179661,afatinib / trametinib combination therapy,,combination therapy,,,,,,
Q58645509,治療薬,Q179661,CHIR-265 / selumetinib combination therapy,,combination therapy,,,,,,
Q58645366,治療薬,Q179661,palbociclib / Phosphoinositide 3-kinase inhibitor combination therapy,,combination therapy,,,,,,
Q58645257,治療薬,Q179661,Trastuzumab / irinotecan combination therapy,,combination therapy,,,,,,
Q58645300,治療薬,Q179661,Trastuzumab / pilaralisib combination therapy,,combination therapy,,,,,,
Q58645304,治療薬,Q179661,Trastuzumab / palbociclib combination therapy,,combination therapy,,,,,,
Q58645362,治療薬,Q179661,ribociclib / Phosphoinositide 3-kinase inhibitor combination therapy,,combination therapy,,,,,,
Q58645356,治療薬,Q179661,taselisib / radiation therapy combination therapy,,combination therapy,,,,,,
